Player,Team,GP,GS,MPG,PPG,APG,FG,FGA,FG%,3P,3PA,3P%,eFG%,FT,FTA,FT%,ORB,DRB,STL,BLK,TOV,PF
Glen Davis,ORL,45,43,30.1,12.1,1.6,5.2,11.4,.453,0.1,0.2,.400,.457,1.7,2.5,.675,1.9,4.3,1.0,0.5,1.3,2.5
Glen Davis,LAC,23,1,13.4,4.2,0.3,1.7,3.5,.481,0.0,0.0,.000,.481,0.8,1.0,.783,0.9,2.1,0.5,0.3,0.7,2.1
Austin Daye,TOT,22,1,6.7,3.0,0.4,1.1,3.1,.353,0.5,1.7,.324,.441,0.3,0.5,.600,0.2,1.0,0.2,0.2,0.2,0.8
Austin Daye,TOR,8,0,4.1,1.0,0.3,0.4,1.6,.231,0.0,1.0,.000,.231,0.3,0.4,.667,0.3,0.6,0.0,0.0,0.0,0.5
Austin Daye,SAS,14,1,8.2,4.1,0.4,1.5,3.9,.382,0.9,2.1,.414,.491,0.3,0.5,.571,0.2,1.2,0.3,0.3,0.4,1.0
Nando De Colo,TOT,47,3,10.5,3.8,1.4,1.4,3.3,.418,0.4,1.1,.340,.477,0.7,0.7,.886,0.3,1.3,0.5,0.1,0.7,1.0
Nando De Colo,SAS,26,3,11.6,4.3,1.2,1.6,3.6,.452,0.4,1.2,.323,.505,0.7,0.8,.818,0.2,1.5,0.6,0.1,0.8,1.0
Nando De Colo,TOR,21,0,9.2,3.1,1.6,1.0,2.9,.367,0.4,1.0,.364,.433,0.6,0.6,1.000,0.4,1.0,0.3,0.1,0.7,1.1
Dewayne Dedmon,TOT,31,6,12.6,3.1,0.2,1.2,2.7,.458,0.0,0.0,,.458,0.7,1.0,.656,1.2,2.9,0.2,0.7,0.6,2.1
Dewayne Dedmon,GSW,4,0,1.5,0.3,0.0,0.0,0.3,.000,0.0,0.0,,.000,0.3,0.5,.500,0.0,0.0,0.0,0.0,0.0,0.3
Dewayne Dedmon,PHI,11,0,13.6,3.4,0.3,1.4,2.6,.517,0.0,0.0,,.517,0.6,1.2,.538,1.0,3.5,0.0,0.8,0.8,2.5
Dewayne Dedmon,ORL,16,6,14.6,3.7,0.1,1.4,3.3,.434,0.0,0.0,,.434,0.8,1.1,.765,1.7,3.2,0.4,0.8,0.6,2.3
Matthew Dellavedova,CLE,72,4,17.7,4.7,2.6,1.7,4.1,.412,0.8,2.2,.368,.508,0.5,0.7,.792,0.4,1.3,0.5,0.1,0.8,1.7
Luol Deng,TOT,63,63,35.1,16.0,2.9,5.9,13.7,.431,0.9,3.0,.302,.465,3.4,4.3,.791,1.6,4.2,1.0,0.1,1.8,1.8
Luol Deng,CHI,23,23,37.4,19.0,3.7,7.0,15.4,.452,0.7,2.7,.274,.476,4.4,5.4,.815,1.7,5.1,1.0,0.2,2.6,2.3
Luol Deng,CLE,40,40,33.8,14.3,2.5,5.3,12.7,.417,1.0,3.2,.315,.457,2.8,3.6,.771,1.5,3.6,1.0,0.1,1.4,1.5
DeMar DeRozan,TOR,79,79,38.2,22.7,4.0,7.6,17.8,.429,0.8,2.7,.305,.452,6.6,8.0,.824,0.6,3.7,1.1,0.4,2.2,2.5
Boris Diaw,SAS,79,24,25.0,9.1,2.8,3.8,7.3,.521,0.6,1.4,.402,.559,0.9,1.2,.739,0.9,3.2,0.6,0.4,1.5,1.8
Gorgui Dieng,MIN,60,15,13.6,4.8,0.7,1.9,3.8,.498,0.0,0.0,1.000,.500,1.0,1.6,.634,1.7,3.3,0.5,0.8,0.9,1.8
Toney Douglas,TOT,51,17,13.2,4.0,1.3,1.4,3.7,.384,0.6,2.0,.304,.466,0.5,0.7,.735,0.4,1.4,0.4,0.1,0.7,1.6
Toney Douglas,GSW,24,0,11.0,3.7,0.8,1.3,3.6,.372,0.8,2.5,.322,.483,0.2,0.3,.625,0.2,0.9,0.3,0.1,0.7,1.4
Toney Douglas,MIA,27,17,15.2,4.2,1.8,1.5,3.9,.394,0.4,1.6,.279,.452,0.7,1.0,.769,0.5,1.7,0.5,0.1,0.7,1.7
Chris Douglas-Roberts,CHA,49,8,20.7,6.9,1.0,2.3,5.1,.440,1.0,2.7,.386,.542,1.3,1.7,.805,0.3,2.1,0.6,0.3,0.7,1.2
Goran Dragić,PHO,76,75,35.1,20.3,5.9,7.3,14.4,.505,1.6,3.9,.408,.561,4.2,5.5,.760,0.9,2.3,1.4,0.3,2.8,2.7
Andre Drummond,DET,81,81,32.3,13.5,0.4,5.9,9.5,.623,0.0,0.0,.000,.623,1.7,4.0,.418,5.4,7.8,1.2,1.6,1.4,3.4
Jared Dudley,LAC,74,43,23.4,6.9,1.4,2.6,6.0,.438,1.1,3.0,.360,.529,0.5,0.8,.655,0.5,1.7,0.6,0.1,0.8,2.0
Tim Duncan,SAS,74,74,29.2,15.1,3.0,6.0,12.2,.490,0.0,0.1,.000,.490,3.1,4.3,.731,2.1,7.6,0.6,1.9,2.1,1.8
Mike Dunleavy,CHI,82,61,31.5,11.3,2.3,4.1,9.4,.430,1.5,4.0,.380,.510,1.7,2.0,.854,0.6,3.6,0.8,0.6,1.3,2.0
Kevin Durant,OKC,81,81,38.5,32.0,5.5,10.5,20.8,.503,2.4,6.1,.391,.560,8.7,9.9,.873,0.7,6.7,1.3,0.7,3.5,2.1
Shane Edwards,CLE,2,0,6.0,1.0,0.0,0.5,1.5,.333,0.0,0.0,,.333,0.0,0.0,,0.5,0.5,0.0,0.0,0.5,0.5
Wayne Ellington,DAL,45,1,8.7,3.2,0.4,1.2,2.8,.437,0.6,1.3,.424,.536,0.2,0.2,.909,0.2,0.8,0.4,0.0,0.2,0.7
Monta Ellis,DAL,82,82,36.9,19.0,5.7,7.0,15.6,.451,0.8,2.5,.330,.478,4.1,5.2,.788,0.5,3.1,1.7,0.3,3.2,2.4
Melvin Ely,NOP,2,0,13.5,3.0,0.0,1.5,3.0,.500,0.0,0.0,,.500,0.0,0.0,,0.0,0.5,0.0,0.5,0.0,2.5
Jeremy Evans,UTA,66,4,18.3,6.1,0.7,2.7,5.0,.527,0.0,0.0,.000,.527,0.8,1.1,.680,1.8,2.9,0.6,0.7,0.6,2.1
Reggie Evans,TOT,54,20,16.6,4.0,0.4,1.3,2.8,.473,0.0,0.0,,.473,1.3,2.4,.554,2.1,4.1,0.7,0.1,1.1,2.2
Reggie Evans,BRK,30,6,13.3,2.7,0.2,0.8,2.0,.390,0.0,0.0,,.390,1.2,2.2,.538,1.8,3.2,0.4,0.1,0.9,1.8
Reggie Evans,SAC,24,14,20.8,5.5,0.7,2.0,3.8,.527,0.0,0.0,,.527,1.5,2.7,.569,2.6,5.1,1.0,0.0,1.3,2.7
Tyreke Evans,NOP,72,22,28.2,14.5,5.0,5.4,12.5,.436,0.3,1.3,.221,.448,3.3,4.3,.771,1.1,3.7,1.2,0.3,2.4,2.2
Kenneth Faried,DEN,80,77,27.2,13.7,1.2,5.6,10.3,.545,0.0,0.0,.000,.545,2.5,3.9,.650,3.0,5.6,0.9,0.9,1.7,2.4
Jordan Farmar,LAL,41,5,22.2,10.1,4.9,3.7,8.9,.415,1.7,3.9,.438,.511,1.1,1.4,.746,0.5,2.0,0.9,0.2,2.3,1.6
Vítor Faverani,BOS,37,8,13.2,4.4,0.4,1.7,4.0,.435,0.3,1.1,.300,.476,0.6,1.0,.649,1.1,2.3,0.4,0.7,1.1,2.0
Derrick Favors,UTA,73,73,30.2,13.3,1.2,5.3,10.2,.522,0.0,0.0,.000,.522,2.6,3.9,.669,2.7,6.0,1.0,1.5,1.8,3.2
Carrick Felix,CLE,7,0,5.4,2.7,0.6,1.0,2.0,.500,0.3,0.7,.400,.571,0.4,0.6,.750,0.1,0.7,0.0,0.0,0.6,0.6
Raymond Felton,NYK,65,65,31.0,9.7,5.6,3.7,9.4,.395,1.0,3.0,.318,.446,1.4,1.9,.721,0.8,2.2,1.2,0.4,2.0,2.4
Landry Fields,TOR,30,2,10.7,2.3,0.7,0.9,2.2,.403,0.0,0.2,.000,.403,0.5,0.7,.636,0.5,1.5,0.3,0.1,0.4,0.8
Derek Fisher,OKC,81,0,17.6,5.2,1.4,1.7,4.5,.391,1.1,2.8,.384,.512,0.7,0.9,.775,0.1,1.4,0.9,0.0,0.6,1.9
Evan Fournier,DEN,76,4,19.8,8.4,1.5,3.0,7.2,.419,1.2,3.1,.376,.501,1.2,1.6,.756,0.4,2.2,0.4,0.1,1.3,2.4
Randy Foye,DEN,81,78,30.7,13.2,3.5,4.5,10.8,.413,2.3,6.1,.380,.521,1.9,2.3,.849,0.4,2.4,0.8,0.5,1.8,2.5
Jamaal Franklin,MEM,21,0,7.7,1.9,0.3,0.8,1.9,.410,0.2,0.5,.455,.474,0.1,0.1,1.000,0.2,0.9,0.2,0.1,0.5,1.1
Jimmer Fredette,TOT,49,0,10.6,5.6,1.3,2.2,4.6,.471,0.8,1.7,.476,.559,0.4,0.4,.905,0.2,0.9,0.3,0.1,1.0,0.7
Jimmer Fredette,SAC,41,0,11.3,5.9,1.5,2.3,4.8,.475,0.9,1.8,.493,.566,0.4,0.5,.895,0.2,0.9,0.3,0.1,1.1,0.7
Jimmer Fredette,CHI,8,0,7.0,4.0,0.4,1.6,3.6,.448,0.5,1.4,.364,.517,0.3,0.3,1.000,0.1,0.8,0.0,0.0,0.5,0.9
Joel Freeland,POR,52,0,14.0,3.3,0.7,1.5,3.1,.475,0.0,0.0,.000,.475,0.4,0.6,.690,1.7,2.3,0.2,0.4,0.6,1.8
Channing Frye,PHO,82,82,28.2,11.1,1.2,4.1,9.5,.432,2.0,5.3,.370,.535,1.0,1.2,.821,0.9,4.2,0.7,0.8,1.1,3.0
Francisco García,HOU,55,4,19.7,5.7,1.1,2.1,5.3,.401,1.3,3.5,.358,.519,0.2,0.3,.526,0.4,1.8,0.5,0.6,0.5,2.2
Kevin Garnett,BRK,54,54,20.5,6.5,1.5,2.9,6.6,.441,0.0,0.1,.000,.441,0.7,0.9,.809,1.1,5.5,0.8,0.7,1.3,2.3
Diante Garrett,UTA,71,0,14.8,3.5,1.7,1.4,3.7,.381,0.5,1.4,.375,.449,0.1,0.2,.833,0.2,1.2,0.6,0.1,1.1,1.1
Marc Gasol,MEM,59,59,33.4,14.6,3.6,5.7,12.1,.473,0.0,0.2,.182,.474,3.1,4.1,.768,1.4,5.8,1.0,1.3,1.9,2.5
Pau Gasol,LAL,60,60,31.4,17.4,3.4,7.1,14.8,.480,0.1,0.2,.286,.482,3.1,4.2,.736,2.1,7.6,0.5,1.5,2.4,2.1
Rudy Gay,TOT,73,73,34.7,20.0,2.9,7.4,16.2,.455,0.9,2.7,.330,.483,4.4,5.3,.822,1.5,4.4,1.3,0.8,3.1,2.3
Rudy Gay,TOR,18,18,35.5,19.4,2.2,7.2,18.6,.388,1.2,3.3,.373,.421,3.8,4.9,.773,1.6,5.8,1.6,1.3,3.3,2.6
Rudy Gay,SAC,55,55,34.4,20.1,3.1,7.4,15.3,.482,0.8,2.5,.312,.508,4.5,5.4,.836,1.5,4.0,1.2,0.6,3.0,2.3
Alonzo Gee,CLE,65,24,15.7,4.0,0.7,1.5,3.6,.415,0.3,0.9,.328,.456,0.7,0.9,.705,0.5,1.8,0.6,0.2,0.7,1.5
Paul George,IND,80,80,36.2,21.7,3.5,7.2,17.0,.424,2.3,6.3,.364,.490,5.0,5.8,.864,0.8,6.0,1.9,0.3,2.8,2.5
Taj Gibson,CHI,82,8,28.7,13.0,1.1,5.2,10.9,.479,0.0,0.1,.000,.479,2.6,3.4,.751,2.4,4.4,0.5,1.4,1.8,2.5
Manu Ginóbili,SAS,68,3,22.8,12.3,4.3,4.3,9.2,.469,1.3,3.8,.349,.541,2.4,2.8,.851,0.4,2.5,1.0,0.3,2.0,1.9
Rudy Gobert,UTA,45,0,9.6,2.3,0.2,0.8,1.6,.486,0.0,0.0,,.486,0.7,1.4,.492,1.1,2.3,0.2,0.9,0.7,1.3
Ryan Gomes,OKC,5,0,6.8,1.2,0.2,0.6,1.6,.375,0.0,0.4,.000,.375,0.0,0.0,,0.0,0.8,0.0,0.0,0.2,1.0
Drew Gooden,WAS,22,0,18.0,8.3,0.7,3.5,6.5,.531,0.3,0.8,.412,.556,1.1,1.2,.889,1.7,3.5,0.5,0.3,0.8,2.4
Archie Goodwin,PHO,52,0,10.3,3.7,0.4,1.5,3.2,.455,0.1,0.7,.139,.470,0.7,1.1,.673,0.5,1.2,0.4,0.2,0.8,0.9
Ben Gordon,CHA,19,0,14.7,5.2,1.1,1.9,5.7,.343,0.4,1.5,.276,.380,0.9,1.1,.810,0.2,1.3,0.5,0.1,1.1,0.9
Eric Gordon,NOP,64,64,32.1,15.4,3.3,5.6,12.8,.436,1.6,4.0,.391,.498,2.7,3.5,.785,0.5,2.1,1.2,0.2,2.1,1.8
Marcin Gortat,WAS,81,80,32.8,13.2,1.7,5.6,10.4,.542,0.0,0.0,1.000,.542,1.9,2.8,.686,2.5,7.0,0.5,1.5,1.6,2.5
Danny Granger,TOT,41,2,20.7,8.2,1.0,2.8,7.5,.378,1.0,3.1,.336,.448,1.5,1.6,.940,0.8,2.5,0.3,0.4,1.1,1.5
Danny Granger,IND,29,2,22.5,8.3,1.1,2.8,7.7,.359,1.1,3.2,.330,.428,1.8,1.8,.962,0.8,2.8,0.3,0.4,1.2,1.4
Danny Granger,LAC,12,0,16.2,8.0,0.7,3.0,7.0,.429,1.0,2.8,.353,.500,1.0,1.2,.857,0.6,1.8,0.3,0.3,0.8,1.8
Aaron Gray,TOT,37,6,9.6,1.8,0.6,0.7,1.6,.443,0.0,0.0,.000,.443,0.3,0.5,.550,1.1,1.9,0.3,0.2,0.8,1.7
Aaron Gray,TOR,4,0,5.0,1.3,0.8,0.5,0.8,.667,0.0,0.0,,.667,0.3,0.5,.500,0.8,1.3,0.0,0.0,1.0,1.8
Aaron Gray,SAC,33,6,10.2,1.8,0.6,0.8,1.8,.431,0.0,0.0,.000,.431,0.3,0.5,.556,1.2,1.9,0.3,0.2,0.8,1.7
Danny Green,SAS,68,59,24.3,9.1,1.5,3.2,7.4,.432,1.9,4.7,.415,.562,0.7,0.9,.794,0.4,3.0,1.0,0.9,1.1,1.6
Draymond Green,GSW,82,12,21.9,6.2,1.9,2.3,5.6,.407,0.7,2.0,.333,.467,1.0,1.5,.667,1.0,3.9,1.2,0.9,1.1,2.8
Gerald Green,PHO,82,48,28.4,15.8,1.5,5.5,12.3,.445,2.5,6.2,.400,.547,2.4,2.8,.848,0.6,2.8,0.9,0.5,1.8,2.7
Jeff Green,BOS,82,82,34.2,16.9,1.7,5.9,14.3,.412,1.6,4.8,.341,.469,3.5,4.3,.795,0.7,4.0,0.7,0.6,2.0,2.2
Willie Green,LAC,55,9,15.8,5.0,0.9,1.9,4.9,.376,0.7,2.2,.339,.452,0.5,0.6,.824,0.2,1.2,0.4,0.2,0.6,1.7
Blake Griffin,LAC,80,80,35.8,24.1,3.9,9.0,17.0,.528,0.2,0.6,.273,.533,6.0,8.4,.715,2.4,7.1,1.2,0.6,2.8,3.3
Jorge Gutiérrez,BRK,15,2,16.3,4.1,2.0,1.7,3.6,.463,0.2,0.8,.250,.491,0.6,0.8,.750,0.2,1.3,0.7,0.1,0.9,2.5
Jordan Hamilton,TOT,60,12,17.0,6.7,0.9,2.5,6.3,.391,1.2,3.3,.354,.484,0.7,0.9,.784,0.5,2.7,0.7,0.3,0.8,1.1
Jordan Hamilton,DEN,39,11,17.2,6.8,0.9,2.5,6.5,.390,1.2,3.3,.349,.478,0.6,0.8,.742,0.6,2.8,0.8,0.3,0.7,0.8
Jordan Hamilton,HOU,21,1,16.6,6.6,0.9,2.3,5.8,.393,1.2,3.3,.362,.496,0.8,1.0,.850,0.4,2.5,0.6,0.3,0.9,1.7
Justin Hamilton,TOT,8,0,9.0,3.3,0.0,1.1,2.5,.450,0.4,1.1,.333,.525,0.6,0.6,1.000,0.5,0.4,0.6,0.0,0.5,1.0
Justin Hamilton,CHA,1,0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0
Justin Hamilton,MIA,7,0,9.7,3.7,0.0,1.3,2.9,.450,0.4,1.3,.333,.525,0.7,0.7,1.000,0.6,0.4,0.6,0.0,0.4,1.1
Tyler Hansbrough,TOR,64,4,15.3,4.9,0.3,1.5,3.1,.474,0.0,0.0,.000,.474,2.0,2.9,.681,1.9,2.6,0.4,0.3,0.7,2.1
Tim Hardaway,NYK,81,1,23.1,10.2,0.8,3.6,8.5,.428,1.6,4.4,.363,.523,1.3,1.6,.828,0.2,1.3,0.5,0.1,0.6,1.8
James Harden,HOU,73,73,38.0,25.4,6.1,7.5,16.5,.456,2.4,6.6,.366,.529,7.9,9.1,.866,0.8,3.9,1.6,0.4,3.6,2.4
Maurice Harkless,ORL,80,41,24.4,7.4,1.0,2.8,6.0,.464,0.7,1.9,.383,.525,1.1,1.8,.594,0.9,2.4,1.2,0.6,1.1,1.8
Josh Harrellson,DET,32,0,9.9,2.9,0.5,1.2,2.6,.463,0.4,1.0,.387,.537,0.2,0.2,.714,0.9,1.4,0.2,0.5,0.3,1.4
Al Harrington,WAS,34,0,15.0,6.6,0.8,2.4,6.1,.396,1.0,2.9,.340,.478,0.8,1.0,.771,0.4,1.9,0.4,0.0,1.0,2.1
Devin Harris,DAL,40,0,20.5,7.9,4.5,2.4,6.4,.378,0.8,2.5,.307,.439,2.3,2.9,.800,0.2,1.9,0.7,0.1,1.5,1.8
Elias Harris,LAL,2,0,5.5,0.0,0.5,0.0,0.5,.000,0.0,0.0,,.000,0.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.0
Manny Harris,LAL,9,0,20.0,8.1,1.2,3.1,7.8,.400,0.8,2.2,.350,.450,1.1,1.3,.833,0.8,3.0,0.4,0.1,1.0,1.1
Mike Harris,UTA,20,0,11.3,4.2,0.3,1.5,3.1,.475,0.0,0.1,.000,.475,1.3,1.4,.963,0.8,0.9,0.8,0.4,0.6,1.8
Tobias Harris,ORL,61,36,30.3,14.6,1.3,5.4,11.7,.464,0.5,2.1,.254,.486,3.2,4.0,.807,1.4,5.5,0.7,0.4,1.3,2.3
Udonis Haslem,MIA,46,18,14.2,3.8,0.3,1.6,3.2,.507,0.0,0.0,,.507,0.5,1.0,.568,0.9,2.9,0.2,0.3,0.5,1.7
Spencer Hawes,TOT,80,78,30.9,13.2,3.0,5.0,11.0,.456,1.6,3.9,.416,.529,1.5,1.9,.783,1.6,6.6,0.6,1.2,2.2,3.0
Spencer Hawes,PHI,53,53,31.4,13.0,3.3,5.0,11.1,.451,1.5,3.8,.399,.520,1.5,1.9,.782,1.7,6.9,0.6,1.3,2.2,2.9
Spencer Hawes,CLE,27,25,29.8,13.5,2.4,5.1,11.0,.468,1.7,3.9,.448,.547,1.5,1.9,.784,1.6,6.1,0.5,1.0,2.0,3.1
Chuck Hayes,TOT,61,1,12.4,2.2,0.6,0.9,2.1,.431,0.0,0.0,.000,.431,0.3,0.4,.800,1.1,2.3,0.6,0.2,0.5,1.6
Chuck Hayes,SAC,16,1,11.2,2.1,0.4,0.9,2.0,.438,0.0,0.0,,.438,0.3,0.4,.714,1.3,1.7,0.7,0.1,0.4,1.1
Chuck Hayes,TOR,45,0,12.8,2.2,0.6,0.9,2.2,.429,0.0,0.0,.000,.429,0.3,0.4,.833,1.1,2.5,0.5,0.2,0.6,1.7
Gordon Hayward,UTA,77,77,36.4,16.2,5.2,5.5,13.4,.413,1.1,3.6,.304,.454,4.0,4.9,.816,0.8,4.3,1.4,0.5,2.8,2.0
Gerald Henderson,CHA,77,77,32.0,14.0,2.6,5.2,12.1,.433,0.5,1.5,.348,.455,3.1,4.0,.761,0.4,3.6,0.7,0.4,1.5,2.1
Xavier Henry,LAL,43,5,21.1,10.0,1.2,3.3,8.0,.417,0.7,1.9,.346,.458,2.7,4.1,.655,0.6,2.1,1.0,0.2,1.3,1.8
John Henson,MIL,70,23,26.5,11.1,1.6,4.9,9.1,.538,0.0,0.0,.000,.538,1.3,2.5,.514,2.4,4.7,0.6,1.7,1.6,2.6
Roy Hibbert,IND,81,81,29.7,10.8,1.1,4.1,9.3,.439,0.0,0.1,.400,.440,2.6,3.3,.770,2.5,4.1,0.4,2.2,1.8,3.3
J.J. Hickson,DEN,69,52,26.9,11.8,1.4,4.8,9.5,.508,0.0,0.1,.000,.508,2.2,4.2,.517,3.0,6.2,0.7,0.7,1.9,2.6
Nenê Hilário,WAS,53,37,29.4,14.2,2.9,5.6,11.2,.503,0.0,0.1,.200,.504,2.9,5.0,.583,1.2,4.3,1.2,0.9,2.2,3.1
George Hill,IND,76,76,32.0,10.3,3.5,3.6,8.1,.442,1.3,3.4,.365,.519,1.9,2.3,.807,0.7,3.0,1.0,0.3,1.2,2.1
Jordan Hill,LAL,72,32,20.8,9.7,0.8,4.0,7.2,.549,0.0,0.0,.000,.549,1.7,2.5,.685,2.7,4.7,0.4,0.9,1.0,2.4
Solomon Hill,IND,28,0,8.1,1.7,0.4,0.6,1.4,.425,0.3,0.8,.304,.513,0.2,0.3,.857,0.3,1.1,0.2,0.1,0.5,0.7
Kirk Hinrich,CHI,73,61,29.0,9.1,3.9,3.3,8.5,.393,1.2,3.3,.351,.461,1.3,1.7,.760,0.4,2.2,1.1,0.4,1.6,2.8
Jrue Holiday,NOP,34,34,33.6,14.3,7.9,6.0,13.4,.447,0.9,2.3,.390,.480,1.5,1.9,.810,0.8,3.4,1.6,0.4,3.1,2.7
Ryan Hollins,LAC,61,0,7.9,2.3,0.1,0.9,1.2,.736,0.0,0.0,,.736,0.6,0.9,.625,0.5,1.0,0.1,0.5,0.5,1.4
Scotty Hopson,CLE,2,0,3.5,0.5,0.5,0.0,2.0,.000,0.0,1.0,.000,.000,0.5,1.0,.500,0.0,0.0,0.5,0.0,0.0,0.0
Al Horford,ATL,29,29,33.0,18.6,2.6,8.2,14.5,.567,0.1,0.4,.364,.571,2.0,2.9,.682,2.3,6.1,0.9,1.5,2.2,1.9
Dwight Howard,HOU,71,71,33.7,18.3,1.8,6.7,11.3,.591,0.0,0.1,.286,.593,4.9,9.0,.547,3.3,8.9,0.8,1.8,3.2,3.4
Robbie Hummel,MIN,53,5,12.4,3.4,0.4,1.3,3.3,.379,0.6,1.7,.360,.469,0.3,0.3,.938,0.7,1.8,0.3,0.0,0.2,1.1
Kris Humphries,BOS,69,30,19.9,8.4,1.0,3.3,6.7,.501,0.0,0.0,.000,.501,1.7,2.1,.813,1.8,4.1,0.4,0.9,0.9,2.0
Serge Ibaka,OKC,81,81,32.9,15.1,1.0,6.5,12.1,.536,0.3,0.7,.383,.548,1.9,2.5,.784,2.8,6.0,0.5,2.7,1.5,2.9
Andre Iguodala,GSW,63,63,32.4,9.3,4.2,3.5,7.3,.480,1.0,2.8,.354,.548,1.4,2.1,.652,0.8,3.8,1.5,0.3,1.6,1.6
Ersan İlyasova,MIL,55,47,26.9,11.2,1.3,4.3,10.5,.409,0.7,2.4,.282,.441,1.9,2.4,.823,1.9,4.3,0.8,0.1,1.1,2.5
Kyrie Irving,CLE,71,71,35.2,20.8,6.1,7.5,17.4,.430,1.7,4.8,.358,.480,4.1,4.8,.861,0.7,2.9,1.5,0.3,2.7,2.3
Royal Ivey,OKC,2,0,2.5,0.0,0.0,0.0,1.0,.000,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.5
Jarrett Jack,CLE,80,31,28.2,9.5,4.1,3.6,8.7,.410,0.8,2.3,.341,.455,1.6,1.9,.839,0.3,2.5,0.7,0.3,1.7,1.7
Reggie Jackson,OKC,80,36,28.5,13.1,4.1,5.0,11.5,.440,1.0,3.1,.339,.485,2.0,2.2,.893,0.5,3.4,1.1,0.1,2.1,1.8
Stephen Jackson,LAC,9,0,11.9,1.7,0.6,0.7,2.9,.231,0.1,1.6,.071,.250,0.2,0.4,.500,0.2,0.9,0.7,0.1,0.7,1.2
Bernard James,DAL,30,0,4.9,0.9,0.1,0.4,0.8,.478,0.0,0.0,.000,.478,0.2,0.4,.545,0.5,0.9,0.1,0.3,0.3,0.8
Damion James,SAS,5,1,10.0,1.2,0.6,0.4,1.8,.222,0.0,0.4,.000,.222,0.4,0.4,1.000,0.2,2.2,0.0,0.2,0.2,0.6
LeBron James,MIA,77,77,37.7,27.1,6.3,10.0,17.6,.567,1.5,4.0,.379,.610,5.7,7.6,.750,1.1,5.9,1.6,0.3,3.5,1.6
Mike James,CHI,11,0,7.0,1.0,1.5,0.5,1.9,.238,0.1,0.5,.200,.262,0.0,0.2,.000,0.0,0.6,0.2,0.0,0.5,1.0
Antawn Jamison,LAC,22,0,11.3,3.8,0.3,1.3,4.2,.315,0.4,1.9,.195,.359,0.8,1.1,.720,0.4,2.1,0.4,0.1,0.3,1.3
Othyus Jeffers,TOT,6,1,7.8,1.5,0.2,0.5,1.0,.500,0.0,0.3,.000,.500,0.5,0.7,.750,0.2,1.3,0.0,0.0,0.2,0.5
Othyus Jeffers,SAS,4,1,8.5,1.8,0.3,0.8,1.3,.600,0.0,0.3,.000,.600,0.3,0.5,.500,0.3,1.3,0.0,0.0,0.0,0.5
Othyus Jeffers,MIN,2,0,6.5,1.0,0.0,0.0,0.5,.000,0.0,0.5,.000,.000,1.0,1.0,1.000,0.0,1.5,0.0,0.0,0.5,0.5
Al Jefferson,CHA,73,73,35.0,21.8,2.1,9.6,18.8,.509,0.0,0.2,.200,.510,2.6,3.8,.690,2.1,8.7,0.9,1.1,1.7,2.4
Richard Jefferson,UTA,82,78,27.0,10.1,1.6,3.6,8.0,.450,1.5,3.7,.409,.544,1.5,2.0,.741,0.2,2.5,0.7,0.2,1.1,2.0
John Jenkins,ATL,13,0,12.2,3.1,0.8,1.2,3.2,.381,0.3,1.4,.222,.429,0.3,0.3,1.000,0.2,1.5,0.1,0.1,0.8,0.8
Brandon Jennings,DET,80,79,34.1,15.5,7.6,5.3,14.2,.373,1.9,5.7,.337,.441,3.0,4.0,.751,0.7,2.3,1.3,0.1,2.7,2.0
Jonas Jerebko,DET,64,0,11.6,4.2,0.6,1.5,3.3,.471,0.5,1.2,.419,.546,0.7,0.9,.729,0.8,1.9,0.3,0.1,0.7,1.3
Amir Johnson,TOR,77,72,28.8,10.4,1.5,4.5,7.9,.562,0.3,0.9,.303,.578,1.2,1.9,.636,2.2,4.3,0.7,1.1,1.6,3.5
Chris Johnson,BOS,40,0,19.7,6.3,0.8,2.1,5.4,.397,1.1,3.2,.339,.498,0.9,1.1,.860,0.8,1.7,0.7,0.1,0.6,1.6
James Johnson,MEM,52,4,18.4,7.4,2.1,2.8,5.9,.464,0.4,1.7,.253,.500,1.5,1.7,.844,1.2,2.0,0.8,1.1,1.3,2.0
Joe Johnson,BRK,79,79,32.6,15.8,2.7,5.8,12.9,.454,2.1,5.1,.401,.533,2.0,2.5,.815,0.6,2.8,0.6,0.1,1.5,1.6
Orlando Johnson,TOT,45,0,8.7,2.2,0.4,0.8,2.5,.319,0.2,1.0,.191,.358,0.4,0.6,.731,0.2,1.0,0.1,0.0,0.3,0.6
Orlando Johnson,IND,38,0,9.0,2.4,0.4,0.9,2.5,.344,0.2,1.1,.195,.385,0.4,0.6,.773,0.2,1.2,0.2,0.0,0.4,0.6
Orlando Johnson,SAC,7,0,7.1,1.3,0.6,0.4,2.4,.176,0.1,0.9,.167,.206,0.3,0.6,.500,0.3,0.3,0.0,0.1,0.1,0.4
Wesley Johnson,LAL,79,62,28.4,9.1,1.6,3.5,8.2,.425,1.3,3.4,.369,.502,0.8,1.0,.792,0.9,3.5,1.1,1.0,1.1,2.6
Darius Johnson-Odom,PHI,3,0,5.0,0.0,0.3,0.0,2.3,.000,0.0,1.0,.000,.000,0.0,0.7,.000,0.0,0.7,0.3,0.0,0.7,1.0
