Player,Team,GP,MP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,STL,BLK,TOV,PF,ORtg,DRtg
Troy Daniels,PHO,51,760,20.0,1.6,7.1,17.3,.411,4.6,12.2,.381,1.1,1.4,.783,0.8,3.8,1.6,0.3,1.7,5.0,104,118
Anthony Davis,NOP,56,1850,36.5,5.5,13.3,25.8,.517,1.2,3.6,.331,8.6,10.9,.794,4.4,12.5,2.2,3.4,2.8,3.3,122,105
Deyonta Davis,ATL,9,118,14.1,2.0,5.9,8.6,.682,0.0,0.4,.000,2.3,3.9,.600,3.9,10.2,1.2,2.0,1.2,4.7,136,112
Ed Davis,BRK,81,1446,15.5,2.0,6.1,9.9,.616,0.0,0.1,.000,3.3,5.3,.617,7.1,15.7,1.2,1.1,2.1,7.4,129,105
Tyler Davis,OKC,1,1,0.0,0.0,0.0,46.7,.000,0.0,0.0,,0.0,0.0,,46.7,0.0,0.0,0.0,0.0,0.0,65,116
Dewayne Dedmon,ATL,64,1609,19.9,2.6,7.4,15.1,.492,2.4,6.2,.382,2.6,3.2,.814,3.0,10.8,2.0,2.0,2.4,6.1,115,109
Sam Dekker,TOT,47,788,17.4,2.8,7.3,15.5,.469,1.2,3.8,.306,1.7,2.8,.609,3.2,5.8,2.3,0.4,1.5,2.9,109,114
Sam Dekker,CLE,9,169,16.8,2.6,6.5,14.1,.458,1.5,3.8,.385,2.4,2.9,.800,2.6,7.1,3.2,0.0,1.5,3.8,114,114
Sam Dekker,WAS,38,619,17.6,2.8,7.5,15.9,.471,1.1,3.7,.286,1.5,2.8,.556,3.4,5.4,2.1,0.5,1.5,2.6,108,114
Ángel Delgado,LAC,2,15,9.4,0.0,3.1,15.7,.200,0.0,0.0,,3.1,6.3,.500,6.3,6.3,3.1,0.0,0.0,6.3,78,109
Matthew Dellavedova,TOT,48,812,17.1,11.0,5.9,14.7,.405,2.7,7.9,.338,2.5,3.2,.808,0.4,4.3,0.8,0.1,4.1,4.6,107,119
Matthew Dellavedova,MIL,12,97,9.6,13.9,2.9,9.1,.316,1.9,5.3,.364,1.9,1.9,1.000,0.0,4.8,1.0,0.0,5.3,4.3,99,110
Matthew Dellavedova,CLE,36,715,18.2,10.6,6.4,15.5,.413,2.8,8.3,.336,2.6,3.3,.792,0.4,4.2,0.8,0.1,4.0,4.6,107,121
Luol Deng,MIN,22,392,19.2,2.2,7.2,14.4,.500,1.7,5.4,.318,3.1,4.3,.714,2.4,6.5,1.8,1.0,1.7,2.9,117,113
DeMar DeRozan,SAS,77,2688,29.7,8.6,11.5,23.9,.481,0.1,0.8,.156,6.6,8.0,.830,1.0,7.4,1.6,0.7,3.6,3.2,110,111
Marcus Derrickson,GSW,11,67,32.7,0.7,11.4,23.4,.485,7.1,14.2,.500,2.8,3.6,.800,5.7,3.6,0.0,0.7,2.1,6.4,123,116
Cheick Diallo,NOP,64,896,20.1,1.7,8.7,14.1,.620,0.1,0.2,.250,2.6,3.5,.746,3.9,13.3,1.5,1.7,2.5,5.9,119,108
Hamidou Diallo,OKC,51,526,16.9,1.5,6.7,14.6,.455,0.4,2.1,.167,3.2,5.2,.610,3.4,5.2,1.9,0.9,2.0,6.8,103,108
Gorgui Dieng,MIN,76,1031,22.5,3.3,8.8,17.5,.501,0.9,2.6,.339,4.1,4.9,.830,3.8,10.7,2.2,1.9,2.6,6.2,114,108
Spencer Dinwiddie,BRK,68,1914,28.4,7.7,9.1,20.6,.442,3.1,9.2,.335,7.1,8.9,.806,0.6,3.5,1.0,0.4,3.8,4.7,114,113
Donte DiVincenzo,MIL,27,411,14.8,3.5,5.7,14.0,.403,2.5,9.4,.265,1.0,1.4,.750,1.8,5.5,1.5,0.7,2.1,4.3,102,107
Luka Dončić,DAL,72,2318,31.9,9.0,10.6,24.8,.427,3.5,10.8,.327,7.2,10.1,.713,1.8,10.0,1.6,0.5,5.2,2.9,107,109
Tyler Dorsey,TOT,48,698,20.5,3.9,7.4,18.3,.405,3.1,9.2,.333,2.6,4.2,.623,1.9,6.0,1.0,0.1,1.9,3.7,104,114
Tyler Dorsey,ATL,27,251,16.6,3.1,5.9,16.4,.360,1.8,7.2,.256,2.9,4.8,.615,1.7,6.3,1.3,0.2,1.8,3.7,96,116
Tyler Dorsey,MEM,21,447,22.9,4.3,8.3,19.5,.429,3.8,10.3,.366,2.4,3.9,.629,2.0,5.8,0.8,0.1,1.9,3.7,108,113
Damyean Dotson,NYK,73,2004,18.7,3.2,7.0,16.8,.415,3.0,8.2,.368,1.8,2.4,.745,0.8,5.5,1.4,0.2,1.7,3.2,105,116
PJ Dozier,BOS,6,51,17.9,4.7,7.6,19.8,.381,1.9,7.6,.250,0.9,1.9,.500,5.7,10.4,1.9,0.0,0.0,1.9,112,107
Goran Dragić,MIA,36,991,24.4,8.6,8.8,21.3,.413,2.8,8.1,.348,3.9,5.0,.782,1.0,4.5,1.5,0.2,3.5,4.0,106,111
Andre Drummond,DET,79,2647,25.5,2.1,10.4,19.6,.533,0.1,0.7,.132,4.5,7.7,.590,7.9,15.1,2.5,2.6,3.3,5.1,113,100
Jared Dudley,BRK,59,1220,11.2,3.2,3.9,9.3,.423,2.1,5.9,.351,1.2,1.8,.696,1.3,4.7,1.4,0.6,1.7,5.1,110,111
Kris Dunn,CHI,46,1389,18.1,9.7,7.5,17.7,.425,1.2,3.4,.354,1.9,2.4,.797,0.7,5.9,2.4,0.7,3.6,5.8,99,112
Kevin Durant,GSW,78,2702,35.7,8.0,12.7,24.4,.521,2.4,6.8,.353,7.9,8.9,.885,0.6,8.2,1.0,1.5,4.0,2.7,121,110
Trevon Duval,MIL,3,6,38.7,15.5,15.5,23.2,.667,7.7,7.7,1.000,0.0,0.0,,0.0,7.7,0.0,0.0,0.0,0.0,179,110
Vince Edwards,HOU,2,16,9.2,0.0,3.1,12.3,.250,3.1,12.3,.250,0.0,0.0,,3.1,3.1,0.0,0.0,0.0,0.0,95,118
Henry Ellenson,TOT,19,259,21.3,3.0,7.3,17.7,.411,3.2,7.1,.447,3.5,4.7,.760,0.9,11.4,1.3,0.4,1.7,5.0,108,112
Henry Ellenson,DET,2,25,23.7,2.0,7.9,19.7,.400,3.9,7.9,.500,3.9,3.9,1.000,0.0,17.7,0.0,0.0,0.0,3.9,120,108
Henry Ellenson,NYK,17,234,21.0,3.1,7.2,17.5,.412,3.1,7.0,.441,3.5,4.7,.739,1.0,10.7,1.4,0.4,1.9,5.1,107,112
Wayne Ellington,TOT,53,1297,20.6,2.7,7.0,17.3,.403,5.2,14.1,.371,1.5,1.9,.796,0.5,3.5,2.0,0.2,1.5,3.5,112,110
Wayne Ellington,MIA,25,533,19.2,2.7,6.3,16.9,.375,5.2,14.2,.368,1.3,1.5,.875,0.6,3.8,2.2,0.3,1.3,3.7,110,109
Wayne Ellington,DET,28,764,21.7,2.8,7.4,17.6,.421,5.2,14.0,.373,1.6,2.1,.758,0.5,3.4,1.9,0.2,1.7,3.4,114,111
Joel Embiid,PHI,64,2154,38.6,5.1,12.7,26.3,.484,1.7,5.8,.300,11.4,14.2,.804,3.5,15.6,1.0,2.7,5.0,4.6,114,104
James Ennis,TOT,58,1230,15.4,1.6,5.5,11.6,.469,2.2,6.2,.353,2.3,3.2,.716,2.4,4.8,1.6,0.9,1.3,5.9,119,112
James Ennis,HOU,40,949,15.2,1.4,5.4,10.9,.493,2.3,6.2,.367,2.2,3.0,.724,1.9,4.1,2.0,0.8,1.2,5.7,124,112
James Ennis,PHI,18,281,16.0,2.4,5.7,13.9,.410,1.8,6.1,.306,2.7,3.9,.696,3.9,7.1,0.5,1.2,1.8,6.6,108,112
Drew Eubanks,SAS,23,113,17.7,3.0,6.5,11.2,.577,0.0,0.0,,4.8,5.6,.846,2.6,12.1,0.9,2.2,3.5,4.8,114,108
Jacob Evans,GSW,30,204,9.3,5.4,4.2,12.4,.340,0.9,3.5,.267,0.0,0.2,.000,1.4,4.4,1.2,0.7,2.6,6.5,85,113
Jawun Evans,TOT,8,65,4.4,7.3,2.2,10.3,.214,0.0,2.2,.000,0.0,0.0,,0.7,8.1,2.2,0.0,4.4,5.9,58,114
Jawun Evans,PHO,7,64,4.5,7.5,2.2,9.7,.231,0.0,1.5,.000,0.0,0.0,,0.7,8.2,2.2,0.0,4.5,6.0,60,114
Jawun Evans,OKC,1,1,0.0,0.0,0.0,46.7,.000,0.0,46.7,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,116
Tyreke Evans,IND,69,1402,24.6,5.8,9.0,23.0,.389,2.7,7.5,.356,4.0,5.6,.719,1.2,5.9,2.0,0.6,4.1,4.1,94,107
Dante Exum,UTA,42,664,20.8,7.9,7.3,17.4,.419,1.3,4.5,.290,4.9,6.2,.791,1.2,3.7,1.0,0.4,3.7,5.0,104,110
Kenneth Faried,TOT,37,728,25.7,1.3,10.5,17.8,.589,0.5,1.7,.320,4.3,6.6,.646,6.5,10.3,1.1,1.5,2.2,5.5,125,109
Kenneth Faried,BRK,12,118,24.6,0.8,10.1,16.9,.595,0.4,2.0,.200,4.0,6.5,.625,6.1,11.7,0.8,1.6,2.4,3.2,120,107
Kenneth Faried,HOU,25,610,26.0,1.4,10.5,17.9,.587,0.6,1.6,.350,4.3,6.7,.651,6.6,10.0,1.2,1.5,2.2,6.0,126,109
Derrick Favors,UTA,76,1766,24.3,2.4,9.8,16.8,.586,0.5,2.1,.218,4.2,6.2,.675,5.6,9.6,1.5,2.9,2.3,4.4,124,103
Cristiano Felício,CHI,60,746,15.6,2.4,6.2,11.6,.531,0.0,0.3,.000,3.3,4.7,.685,5.1,9.0,0.7,0.5,2.1,4.5,116,114
Raymond Felton,OKC,33,379,17.5,6.4,6.8,16.6,.407,2.5,7.5,.328,1.5,1.6,.923,0.5,3.7,1.2,0.7,1.7,3.6,110,111
Terrance Ferguson,OKC,74,1931,12.4,1.7,4.5,10.4,.429,2.6,7.0,.366,0.9,1.2,.725,0.8,2.6,1.0,0.4,1.1,5.6,112,112
Yogi Ferrell,SAC,71,1067,18.3,6.0,6.7,15.4,.435,2.4,6.5,.362,2.6,2.9,.896,0.6,4.2,1.6,0.2,1.7,2.8,114,114
Dorian Finney-Smith,DAL,81,1985,14.9,2.3,5.6,12.9,.432,1.9,6.2,.311,1.8,2.5,.709,3.4,6.1,1.7,0.9,1.8,4.5,109,111
Bryn Forbes,SAS,82,2293,20.6,3.7,7.7,16.8,.456,3.7,8.8,.426,1.5,1.7,.885,0.4,4.7,1.0,0.1,1.7,3.4,113,114
Evan Fournier,ORL,81,2553,23.5,5.7,9.0,20.5,.438,2.9,8.6,.340,2.6,3.3,.806,0.7,4.2,1.4,0.2,3.0,4.3,104,111
De'Aaron Fox,SAC,81,2546,25.6,10.8,9.2,20.1,.458,1.6,4.2,.371,5.5,7.6,.727,0.8,4.8,2.4,0.8,4.1,3.7,110,111
Melvin Frazier,ORL,10,44,16.7,1.1,7.8,23.4,.333,0.0,6.7,.000,1.1,4.4,.250,3.3,2.2,1.1,0.0,1.1,6.7,75,113
Tim Frazier,TOT,59,1120,12.9,10.3,4.8,10.8,.444,1.5,4.2,.366,1.7,2.2,.759,1.7,5.3,1.2,0.2,3.2,4.6,114,114
Tim Frazier,NOP,47,909,12.0,10.5,4.5,10.0,.451,1.4,3.9,.351,1.6,2.1,.780,1.6,5.4,1.3,0.2,3.1,4.8,115,115
Tim Frazier,MIL,12,211,16.5,9.3,6.2,14.5,.424,2.2,5.3,.417,2.0,2.9,.692,2.0,4.8,1.1,0.2,3.5,4.2,109,109
Jimmer Fredette,PHO,6,65,16.2,5.9,5.9,21.3,.276,0.0,9.5,.000,4.4,4.4,1.000,0.7,4.4,2.2,0.0,3.7,3.7,75,117
Channing Frye,CLE,36,341,18.8,2.9,6.3,17.0,.368,4.7,11.5,.405,1.6,2.0,.786,0.6,7.0,0.9,0.7,1.9,6.4,104,118
Markelle Fultz,PHI,19,427,17.1,6.5,7.2,17.1,.419,0.4,1.5,.286,2.3,4.1,.568,2.9,4.9,1.9,0.6,2.8,5.8,99,111
Danilo Gallinari,LAC,68,2059,30.9,4.1,9.4,20.3,.463,3.7,8.5,.433,8.4,9.3,.904,1.2,8.3,1.1,0.5,2.3,3.0,125,112
Langston Galloway,DET,80,1745,19.0,2.4,6.4,16.6,.388,3.8,10.7,.355,2.3,2.7,.844,1.4,3.4,1.0,0.2,0.7,3.8,115,113
Billy Garrett,NYK,4,63,19.9,5.4,8.4,20.7,.407,0.0,6.1,.000,3.1,3.1,1.000,0.0,2.3,0.8,0.8,1.5,2.3,97,118
Marc Gasol,TOT,79,2436,21.6,7.1,7.9,17.6,.448,2.0,5.5,.363,3.9,5.1,.759,1.6,11.1,1.7,1.7,3.1,4.4,108,105
Marc Gasol,MEM,53,1788,23.2,6.9,8.4,19.0,.444,2.1,6.1,.344,4.2,5.6,.756,1.6,11.1,1.7,1.8,3.3,4.1,106,106
Marc Gasol,TOR,26,648,17.5,7.5,6.4,13.8,.465,1.7,3.8,.442,3.0,3.8,.769,1.8,10.9,1.8,1.7,2.7,5.2,116,104
Pau Gasol,TOT,30,360,15.9,7.0,5.7,12.7,.447,0.8,1.8,.462,3.8,5.4,.700,3.0,15.5,0.7,2.0,2.2,3.9,116,106
Pau Gasol,SAS,27,330,16.9,7.4,6.1,13.0,.466,0.7,1.5,.500,4.0,5.6,.711,3.3,15.5,0.7,2.1,2.1,4.1,120,107
Pau Gasol,MIL,3,30,6.2,3.1,1.5,9.3,.167,1.5,4.6,.333,1.5,3.1,.500,0.0,15.5,0.0,1.5,3.1,1.5,59,104
Rudy Gay,SAS,69,1842,25.1,4.8,10.0,19.8,.504,2.0,4.9,.402,3.2,3.9,.816,1.7,10.8,1.4,0.9,3.0,4.2,111,109
Paul George,OKC,77,2841,35.5,5.2,11.6,26.5,.438,4.8,12.4,.386,7.4,8.9,.839,1.7,8.6,2.8,0.6,3.4,3.5,116,105
Taj Gibson,MIN,70,1686,21.4,2.4,8.6,15.3,.566,0.3,1.0,.324,3.8,5.0,.757,4.9,8.1,1.5,1.1,2.1,5.3,123,112
Harry Giles,SAC,58,820,23.2,4.8,9.9,19.8,.503,0.0,0.3,.000,3.3,5.2,.637,3.7,8.9,1.8,1.2,4.1,8.5,102,109
Shai Gilgeous-Alexander,LAC,82,2174,19.3,5.9,7.4,15.5,.476,1.1,3.0,.367,3.4,4.2,.800,1.2,3.8,2.1,1.0,3.1,3.8,108,112
Rudy Gobert,UTA,81,2577,23.8,3.0,8.8,13.2,.669,0.0,0.0,,6.2,9.7,.636,5.7,13.6,1.2,3.5,2.4,4.3,133,100
Brandon Goodwin,DEN,16,57,19.8,12.1,5.2,19.8,.261,1.7,5.2,.333,7.8,9.5,.818,0.9,1.7,0.0,0.0,2.6,6.0,103,117
Aaron Gordon,ORL,78,2633,23.2,5.4,8.7,19.4,.449,2.2,6.4,.349,3.4,4.7,.731,2.4,8.3,1.1,1.0,3.0,3.2,107,109
Eric Gordon,HOU,68,2158,25.1,2.9,8.7,21.3,.409,4.9,13.6,.360,2.7,3.5,.783,0.4,3.0,0.9,0.6,2.0,3.3,108,115
Marcin Gortat,LAC,47,751,14.6,4.1,6.2,11.7,.532,0.0,0.0,,2.2,3.0,.729,4.2,12.2,0.4,1.5,3.1,5.8,110,110
Devonte' Graham,CHO,46,676,15.6,8.7,5.3,15.5,.343,2.4,8.7,.281,2.5,3.3,.761,0.7,3.8,1.7,0.1,2.2,3.5,104,115
Treveon Graham,BRK,35,715,12.2,2.3,4.3,12.7,.335,2.5,8.5,.297,1.2,1.5,.818,1.5,5.6,0.9,0.5,1.1,4.5,99,112
Jerami Grant,OKC,80,2612,19.5,1.4,7.3,14.7,.497,2.1,5.2,.392,2.8,3.9,.710,1.7,5.7,1.1,1.8,1.2,3.8,119,108
Jerian Grant,ORL,60,939,13.0,8.1,4.8,11.5,.418,2.1,5.7,.364,1.4,2.1,.650,1.0,4.1,2.3,0.3,2.7,4.1,108,109
Donte Grantham,OKC,3,2,0.0,0.0,0.0,46.7,.000,0.0,46.7,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,116
Danny Green,TOR,80,2216,17.8,2.7,6.3,13.6,.465,4.3,9.4,.455,0.8,1.0,.841,1.3,5.6,1.6,1.1,1.6,3.7,119,108
Draymond Green,GSW,66,2065,11.2,10.5,4.3,9.7,.445,1.1,3.8,.285,1.5,2.1,.692,1.4,9.7,2.2,1.6,3.9,4.5,108,106
Gerald Green,HOU,73,1473,22.5,1.3,7.7,19.2,.400,5.2,14.7,.354,1.9,2.3,.838,1.0,5.1,1.1,0.9,1.8,4.2,107,113
JaMychal Green,TOT,65,1371,21.8,1.8,8.2,16.9,.483,2.5,6.3,.403,2.8,3.6,.792,3.7,10.9,1.6,1.2,3.1,6.9,108,107
JaMychal Green,MEM,41,900,22.3,2.0,8.3,17.2,.484,2.1,5.3,.396,3.5,4.4,.788,4.0,9.9,1.8,1.4,3.5,6.8,105,106
JaMychal Green,LAC,24,471,20.8,1.4,7.9,16.4,.482,3.3,8.0,.413,1.7,2.1,.810,3.2,12.5,1.2,0.8,2.3,7.0,113,109
Jeff Green,WAS,77,2097,21.4,3.1,7.4,15.5,.475,2.5,7.2,.347,4.1,4.7,.888,1.3,5.7,1.0,0.9,2.3,3.6,115,116
Blake Griffin,DET,75,2622,34.6,7.6,11.6,25.2,.462,3.6,9.8,.362,7.8,10.3,.753,1.9,8.7,1.0,0.5,4.8,3.7,113,110
Daniel Hamilton,ATL,19,204,12.9,5.0,5.2,13.6,.383,1.8,5.2,.348,0.7,1.4,.500,2.3,8.4,1.4,0.2,3.6,4.3,91,114
Dusty Hannahs,MEM,2,26,15.3,9.6,5.7,22.9,.250,0.0,9.6,.000,3.8,3.8,1.000,0.0,1.9,1.9,0.0,1.9,1.9,78,113
Tim Hardaway,TOT,65,2057,27.6,3.7,9.2,23.3,.393,3.8,11.2,.340,5.4,6.5,.841,0.8,4.4,1.3,0.2,2.5,3.3,105,116
Tim Hardaway,NYK,46,1499,28.3,3.9,9.1,23.3,.388,3.8,10.8,.347,6.4,7.5,.854,0.8,4.3,1.4,0.2,2.6,3.4,106,116
Tim Hardaway,DAL,19,558,25.6,3.2,9.4,23.2,.404,3.9,12.2,.321,2.9,3.7,.767,0.6,4.7,1.0,0.2,2.1,3.0,102,114
James Harden,HOU,78,2867,48.2,10.0,14.4,32.7,.442,6.5,17.6,.368,12.9,14.7,.879,1.1,7.7,2.7,1.0,6.6,4.2,118,108
Maurice Harkless,POR,60,1415,15.7,2.5,6.5,13.3,.487,1.1,4.1,.275,1.7,2.5,.671,2.6,6.6,2.3,1.8,1.5,5.6,114,108
Montrezl Harrell,LAC,82,2158,29.8,3.5,11.9,19.4,.615,0.1,0.4,.176,5.8,9.1,.643,4.0,7.7,1.6,2.4,2.9,5.6,122,109
Devin Harris,DAL,68,1071,19.4,5.5,6.0,15.7,.380,2.8,9.1,.310,4.6,6.1,.761,0.5,4.5,1.6,0.7,2.5,6.0,107,112
Gary Harris,DEN,57,1639,22.1,3.8,8.1,19.1,.424,2.5,7.3,.339,3.4,4.3,.799,1.2,3.6,1.6,0.6,2.0,3.4,108,111
Joe Harris,BRK,76,2293,21.6,3.8,7.8,15.5,.500,3.8,8.0,.474,2.3,2.8,.827,1.1,5.0,0.8,0.4,2.5,3.8,119,113
Tobias Harris,TOT,82,2847,27.3,3.8,10.1,20.8,.487,2.6,6.5,.397,4.4,5.1,.866,1.1,9.6,0.8,0.6,2.5,3.1,114,111
Tobias Harris,LAC,55,1903,28.6,3.7,10.5,21.2,.496,2.8,6.4,.434,4.8,5.4,.877,0.9,9.8,1.0,0.6,2.7,3.1,115,111
Tobias Harris,PHI,27,944,24.6,4.0,9.4,20.0,.469,2.2,6.8,.326,3.7,4.4,.841,1.6,9.1,0.6,0.7,2.1,3.1,112,112
Andrew Harrison,TOT,17,187,14.1,6.3,4.2,13.9,.302,1.3,6.5,.200,4.5,4.7,.944,1.6,3.7,1.0,0.5,3.1,8.9,95,119
Andrew Harrison,MEM,1,5,19.9,0.0,9.9,19.9,.500,0.0,9.9,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,9.9,97,118
Andrew Harrison,CLE,10,144,14.8,5.9,4.1,13.5,.308,1.0,4.8,.214,5.5,5.5,1.000,1.4,3.8,1.4,0.7,3.4,9.0,97,119
Andrew Harrison,NOP,6,38,11.0,8.6,3.7,14.7,.250,2.4,12.2,.200,1.2,2.4,.500,2.4,3.7,0.0,0.0,2.4,8.6,91,119
Shaquille Harrison,CHI,73,1430,16.1,4.7,6.2,14.4,.432,0.8,3.0,.270,2.8,4.2,.667,1.1,6.4,3.0,1.0,2.0,4.2,101,110
Josh Hart,LAL,67,1715,14.2,2.5,5.1,12.6,.407,2.5,7.4,.336,1.5,2.2,.688,0.9,5.8,1.7,1.1,1.6,4.0,103,110
Isaiah Hartenstein,HOU,28,221,11.8,3.3,4.4,9.1,.488,0.4,1.3,.333,2.4,3.1,.786,4.7,5.8,1.6,2.7,2.9,12.4,114,109
Udonis Haslem,MIA,10,74,16.5,1.3,7.3,21.8,.333,0.0,7.9,.000,2.0,2.6,.750,2.0,15.8,0.0,0.0,2.0,5.9,77,107
Gordon Hayward,BOS,72,1863,21.3,6.3,7.7,16.4,.466,2.0,6.0,.333,4.0,4.8,.834,1.3,7.0,1.6,0.6,2.7,2.7,114,109
John Henson,MIL,14,188,19.5,3.5,7.7,16.6,.463,2.7,7.7,.355,1.5,2.5,.600,4.0,13.6,1.7,2.7,3.0,4.0,108,99
Juan Hernangómez,DEN,70,1358,14.8,2.0,5.0,11.4,.439,2.4,6.5,.365,2.4,3.1,.767,2.3,7.3,1.0,0.9,1.3,3.4,118,110
Willy Hernangómez,CHO,58,812,25.2,3.6,9.2,17.7,.519,0.9,2.3,.385,6.0,8.6,.694,7.0,11.6,1.0,1.2,3.5,5.9,118,111
Mario Hezonja,NYK,58,1206,20.4,3.5,7.6,18.5,.412,1.7,6.1,.276,3.5,4.6,.763,1.1,8.4,2.3,0.3,3.5,4.4,94,112
Isaiah Hicks,NYK,3,32,18.1,3.0,6.0,12.0,.500,0.0,0.0,,6.0,7.5,.800,3.0,7.5,1.5,4.5,1.5,7.5,123,109
Buddy Hield,SAC,82,2615,30.2,3.6,11.1,24.2,.458,4.9,11.6,.427,3.0,3.4,.886,1.9,5.4,1.0,0.6,2.6,3.6,113,114
Haywood Highsmith,PHI,5,40,10.6,2.4,4.7,11.8,.400,1.2,5.9,.200,0.0,2.4,.000,0.0,5.9,1.2,0.0,1.2,1.2,83,113
Nenê Hilário,HOU,42,546,13.6,2.3,5.4,10.4,.517,0.0,0.3,.000,2.8,4.2,.660,3.1,8.0,1.6,1.3,1.0,7.8,122,110
George Hill,TOT,60,1302,16.6,4.9,6.2,13.7,.452,1.7,5.6,.314,2.5,3.1,.824,1.4,4.0,1.9,0.3,1.9,3.7,114,110
George Hill,CLE,13,344,20.2,5.2,7.9,15.4,.514,1.9,4.0,.464,2.5,2.9,.850,1.7,2.2,1.7,0.1,2.9,5.1,115,120
George Hill,MIL,47,958,15.4,4.8,5.6,13.0,.428,1.7,6.1,.280,2.6,3.2,.815,1.3,4.6,1.9,0.3,1.5,3.3,113,107
Solomon Hill,NOP,44,878,10.1,2.9,3.6,9.4,.382,1.7,5.3,.317,1.2,1.7,.719,1.8,5.2,1.2,0.5,1.6,4.2,103,115
Aaron Holiday,IND,50,646,22.3,6.6,8.0,19.8,.401,3.3,9.6,.339,3.1,3.8,.820,0.4,4.7,1.6,1.0,3.0,5.4,102,108
Jrue Holiday,NOP,67,2402,27.5,10.0,10.6,22.4,.472,2.3,7.0,.325,4.0,5.2,.768,1.5,5.0,2.1,1.0,4.1,2.9,111,112
Justin Holiday,TOT,82,2607,16.1,2.7,5.6,14.6,.386,3.0,8.8,.348,1.8,2.0,.896,0.9,5.2,2.3,0.7,2.0,3.1,100,111
Justin Holiday,CHI,38,1325,16.1,3.1,5.5,14.4,.383,3.6,9.9,.359,1.5,1.7,.891,0.7,5.5,2.5,0.8,1.7,2.9,103,112
Justin Holiday,MEM,44,1282,16.2,2.4,5.8,14.8,.389,2.5,7.6,.333,2.1,2.3,.900,1.0,4.9,2.1,0.6,2.2,3.3,96,110
John Holland,CLE,1,1,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,125
Rondae Hollis-Jefferson,BRK,59,1234,20.3,3.7,7.7,18.8,.411,0.3,1.9,.184,4.6,7.1,.645,3.2,8.8,1.7,1.0,2.6,4.1,99,108
Richaun Holmes,PHO,70,1184,23.1,2.4,9.0,14.7,.608,0.0,0.0,,5.2,7.1,.731,4.6,8.7,1.7,3.2,2.1,7.8,127,111
Rodney Hood,TOT,72,1893,20.9,3.3,7.6,17.5,.435,2.2,6.1,.356,3.6,4.0,.884,0.7,3.4,1.5,0.3,1.4,3.8,112,117
Rodney Hood,CLE,45,1234,22.0,3.7,7.8,18.3,.427,2.2,6.1,.362,4.2,4.6,.912,0.7,3.8,1.5,0.2,1.4,4.1,113,119
Rodney Hood,POR,27,659,19.0,2.5,7.2,15.9,.452,2.1,6.2,.345,2.4,3.0,.805,0.5,2.8,1.5,0.5,1.4,3.3,112,113
Al Horford,BOS,68,1973,22.6,6.9,9.4,17.7,.535,1.8,5.0,.360,1.9,2.3,.821,2.9,8.3,1.4,2.1,2.5,3.1,122,107
Danuel House,HOU,39,979,18.3,2.0,5.9,12.6,.468,3.7,8.9,.416,2.8,3.6,.789,1.3,5.8,1.1,0.6,1.8,4.0,123,113
Dwight Howard,WAS,9,230,23.7,0.8,8.9,14.2,.623,0.0,0.0,,6.0,9.9,.604,4.9,12.1,1.4,0.8,3.3,7.0,116,111
Kevin Huerter,ATL,75,2048,16.4,4.8,6.2,14.8,.419,3.1,8.0,.385,0.9,1.3,.732,1.4,4.2,1.5,0.6,2.5,3.5,106,116
Isaac Humphries,ATL,5,56,12.4,0.0,5.0,17.3,.286,2.5,9.1,.273,0.0,0.0,,3.3,5.8,0.8,0.0,0.0,5.8,87,117
R.J. Hunter,BOS,1,26,31.5,5.6,11.1,24.1,.462,7.4,18.5,.400,1.9,3.7,.500,1.9,3.7,1.9,0.0,0.0,5.6,131,111
Chandler Hutchison,CHI,44,895,12.4,1.8,5.2,11.3,.459,0.8,2.7,.280,1.2,2.1,.605,1.7,8.3,1.2,0.3,1.4,3.2,101,114
Serge Ibaka,TOR,74,2010,26.5,2.4,11.1,20.9,.529,1.2,4.0,.290,3.2,4.2,.763,3.7,10.6,0.7,2.5,2.7,5.0,113,105
Andre Iguodala,GSW,68,1578,11.7,6.5,4.6,9.1,.500,1.4,4.3,.333,1.2,2.0,.582,1.4,6.2,1.8,1.5,1.6,2.9,124,109
Ersan İlyasova,MIL,67,1231,17.1,2.0,6.3,14.4,.438,2.2,6.0,.363,2.3,2.8,.824,3.5,7.9,1.2,0.8,1.8,6.5,112,106
Joe Ingles,UTA,82,2568,18.5,8.7,6.7,14.9,.448,3.5,9.0,.391,1.6,2.3,.707,0.7,5.5,1.8,0.4,3.6,3.4,110,107
Andre Ingram,LAL,4,15,0.0,0.0,0.0,18.6,.000,0.0,9.3,.000,0.0,0.0,,3.1,3.1,3.1,0.0,3.1,0.0,12,110
Brandon Ingram,LAL,52,1760,25.1,4.1,9.6,19.3,.497,0.8,2.5,.330,5.2,7.6,.675,1.1,6.0,0.7,0.8,3.4,3.9,104,112
Kyrie Irving,BOS,67,2214,34.7,10.1,13.1,27.0,.487,3.8,9.4,.401,4.7,5.3,.873,1.5,5.7,2.2,0.7,3.7,3.6,118,108
