Player,Team,GP,MP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,STL,BLK,TOV,PF,ORtg,DRtg
Nando De Colo,TOT,47,494,18.3,6.7,6.6,15.9,.418,1.9,5.5,.340,3.2,3.6,.886,1.5,6.1,2.3,0.6,3.6,5.0,103,103
Nando De Colo,SAS,26,301,18.8,5.4,7.1,15.6,.452,1.7,5.2,.323,3.0,3.7,.818,1.0,6.5,2.5,0.5,3.5,4.2,102,101
Nando De Colo,TOR,21,193,17.6,8.9,6.0,16.2,.367,2.2,6.0,.364,3.5,3.5,1.000,2.2,5.4,1.9,0.8,3.8,6.2,105,105
Dewayne Dedmon,TOT,31,390,12.5,0.6,4.9,10.7,.458,0.0,0.0,,2.7,4.1,.656,4.9,11.4,0.9,2.8,2.3,8.5,100,105
Dewayne Dedmon,GSW,4,6,8.3,0.0,0.0,8.3,.000,0.0,0.0,,8.3,16.6,.500,0.0,0.0,0.0,0.0,0.0,8.3,62,111
Dewayne Dedmon,PHI,11,150,11.9,1.0,4.8,9.4,.517,0.0,0.0,,2.3,4.2,.538,3.6,12.3,0.0,2.9,2.9,9.0,96,108
Dewayne Dedmon,ORL,16,234,12.9,0.4,5.0,11.6,.434,0.0,0.0,,2.8,3.7,.765,5.9,11.2,1.5,2.8,2.0,8.1,104,103
Matthew Dellavedova,CLE,72,1271,13.8,7.6,4.9,12.0,.412,2.3,6.3,.368,1.5,1.9,.792,1.2,3.8,1.3,0.2,2.4,4.9,111,111
Luol Deng,TOT,63,2213,23.8,4.3,8.7,20.3,.431,1.3,4.5,.302,5.0,6.3,.791,2.3,6.2,1.5,0.2,2.7,2.6,106,107
Luol Deng,CHI,23,860,27.1,5.3,9.9,21.9,.452,1.1,3.8,.274,6.2,7.7,.815,2.5,7.3,1.5,0.2,3.7,3.3,106,102
Luol Deng,CLE,40,1353,21.8,3.7,8.0,19.3,.417,1.5,4.8,.315,4.2,5.5,.771,2.2,5.5,1.4,0.2,2.1,2.2,106,110
DeMar DeRozan,TOR,79,3017,31.0,5.4,10.5,24.4,.429,1.1,3.6,.305,9.0,10.9,.824,0.9,5.1,1.5,0.5,3.0,3.4,110,107
Boris Diaw,SAS,79,1974,18.4,5.7,7.7,14.8,.521,1.2,2.9,.402,1.7,2.4,.739,1.9,6.5,1.1,0.8,3.1,3.6,109,104
Gorgui Dieng,MIN,60,818,17.2,2.4,6.8,13.7,.498,0.1,0.1,1.000,3.6,5.6,.634,6.2,11.9,1.8,3.0,3.3,6.5,106,100
Toney Douglas,TOT,51,675,15.4,5.2,5.6,14.5,.384,2.4,7.8,.304,1.9,2.6,.735,1.4,5.3,1.5,0.4,2.6,6.2,101,107
Toney Douglas,GSW,24,265,16.6,3.6,6.0,16.2,.372,3.6,11.1,.322,0.9,1.5,.625,0.8,4.1,1.1,0.4,3.0,6.4,93,106
Toney Douglas,MIA,27,410,14.6,6.3,5.3,13.3,.394,1.5,5.5,.279,2.6,3.3,.769,1.8,6.0,1.7,0.4,2.3,6.0,106,107
Chris Douglas-Roberts,CHA,49,1016,17.3,2.6,5.7,12.9,.440,2.6,6.7,.386,3.4,4.2,.805,0.8,5.3,1.5,0.8,1.8,3.1,111,105
Goran Dragić,PHO,76,2668,29.0,8.4,10.4,20.5,.505,2.3,5.6,.408,5.9,7.8,.760,1.3,3.3,2.0,0.4,4.0,3.9,119,109
Andre Drummond,DET,81,2619,21.1,0.7,9.2,14.8,.623,0.0,0.0,.000,2.6,6.3,.418,8.5,12.2,2.0,2.5,2.1,5.3,121,104
Jared Dudley,LAC,74,1729,14.8,3.0,5.7,12.9,.438,2.3,6.5,.360,1.1,1.7,.655,1.0,3.6,1.2,0.3,1.6,4.2,107,109
Tim Duncan,SAS,74,2158,26.2,5.2,10.4,21.2,.490,0.0,0.1,.000,5.4,7.4,.731,3.7,13.2,1.0,3.3,3.7,3.1,106,98
Mike Dunleavy,CHI,82,2584,19.1,3.8,6.9,15.9,.430,2.5,6.7,.380,2.9,3.4,.854,0.9,6.2,1.3,0.9,2.2,3.4,108,102
Kevin Durant,OKC,81,3122,41.8,7.2,13.7,27.2,.503,3.1,7.9,.391,11.3,13.0,.873,0.9,8.7,1.7,1.0,4.6,2.8,123,104
Shane Edwards,CLE,2,12,8.6,0.0,4.3,12.9,.333,0.0,0.0,,0.0,0.0,,4.3,4.3,0.0,0.0,4.3,4.3,64,114
Wayne Ellington,DAL,45,393,18.9,2.5,7.2,16.5,.437,3.3,7.7,.424,1.3,1.4,.909,1.0,4.6,2.1,0.3,1.4,4.3,110,110
Monta Ellis,DAL,82,3023,26.5,8.0,9.8,21.7,.451,1.2,3.5,.330,5.8,7.3,.788,0.6,4.4,2.4,0.4,4.5,3.3,104,109
Melvin Ely,NOP,2,27,11.6,0.0,5.8,11.6,.500,0.0,0.0,,0.0,0.0,,0.0,1.9,0.0,1.9,0.0,9.6,104,116
Jeremy Evans,UTA,66,1209,17.4,1.9,7.6,14.4,.527,0.0,0.1,.000,2.2,3.3,.680,5.2,8.3,1.8,2.0,1.7,6.0,114,109
Reggie Evans,TOT,54,899,12.3,1.2,4.1,8.6,.473,0.0,0.0,,4.1,7.5,.554,6.6,12.6,2.1,0.2,3.3,6.8,102,104
Reggie Evans,BRK,30,399,10.7,0.7,3.0,7.8,.390,0.0,0.0,,4.6,8.6,.538,7.0,12.6,1.7,0.3,3.7,7.1,94,104
Reggie Evans,SAC,24,500,13.5,1.6,4.9,9.3,.527,0.0,0.0,,3.8,6.6,.569,6.3,12.5,2.4,0.1,3.1,6.6,108,104
Tyreke Evans,NOP,72,2028,26.8,9.3,10.0,23.0,.436,0.5,2.4,.221,6.1,8.0,.771,2.0,6.8,2.2,0.5,4.5,4.0,103,110
Kenneth Faried,DEN,80,2178,24.6,2.2,10.0,18.4,.545,0.0,0.1,.000,4.5,7.0,.650,5.3,10.0,1.6,1.6,3.0,4.3,113,106
Jordan Farmar,LAL,41,912,22.2,10.6,8.1,19.4,.415,3.7,8.5,.438,2.3,3.1,.746,1.1,4.5,2.0,0.4,5.1,3.5,101,112
Vítor Faverani,BOS,37,488,17.3,1.7,6.7,15.5,.435,1.3,4.2,.300,2.5,3.9,.649,4.4,9.1,1.5,2.8,4.3,7.8,92,104
Derrick Favors,UTA,73,2201,23.2,2.2,9.3,17.8,.522,0.0,0.0,.000,4.5,6.8,.669,4.7,10.5,1.8,2.6,3.1,5.6,108,107
Carrick Felix,CLE,7,38,25.8,5.4,9.5,19.0,.500,2.7,6.8,.400,4.1,5.4,.750,1.4,6.8,0.0,0.0,5.4,5.4,104,112
Raymond Felton,NYK,65,2017,16.6,9.6,6.3,16.0,.395,1.6,5.1,.318,2.3,3.2,.721,1.4,3.8,2.1,0.7,3.4,4.1,103,111
Landry Fields,TOR,30,322,11.0,3.2,4.4,10.9,.403,0.0,0.8,.000,2.3,3.6,.636,2.4,7.1,1.6,0.5,1.8,4.1,98,105
Derek Fisher,OKC,81,1428,15.0,4.1,5.0,12.7,.391,3.1,8.1,.384,1.9,2.5,.775,0.4,3.9,2.5,0.1,1.7,5.5,110,106
Evan Fournier,DEN,76,1503,20.8,3.6,7.4,17.7,.419,2.9,7.7,.376,3.0,4.0,.756,1.1,5.5,1.1,0.2,3.3,5.8,101,111
Randy Foye,DEN,81,2485,21.0,5.7,7.1,17.2,.413,3.7,9.8,.380,3.1,3.6,.849,0.7,3.9,1.3,0.8,2.9,4.0,110,111
Jamaal Franklin,MEM,21,161,12.9,2.0,5.3,12.9,.410,1.7,3.6,.455,0.7,0.7,1.000,1.3,6.3,1.3,0.7,3.6,7.6,85,106
Jimmer Fredette,TOT,49,519,26.9,6.3,10.5,22.4,.471,3.9,8.3,.476,1.9,2.1,.905,0.8,4.3,1.4,0.3,4.7,3.4,105,110
Jimmer Fredette,SAC,41,463,26.5,6.7,10.3,21.8,.475,4.0,8.0,.493,1.9,2.1,.895,0.8,4.2,1.5,0.3,4.8,3.1,106,111
Jimmer Fredette,CHI,8,56,30.4,2.9,12.4,27.6,.448,3.8,10.5,.364,1.9,1.9,1.000,1.0,5.7,0.0,0.0,3.8,6.7,97,106
Joel Freeland,POR,52,727,12.1,2.5,5.4,11.3,.475,0.0,0.1,.000,1.4,2.0,.690,6.1,8.4,0.7,1.5,2.2,6.6,109,107
Channing Frye,PHO,82,2312,19.7,2.1,7.3,16.9,.432,3.5,9.4,.370,1.7,2.1,.821,1.6,7.4,1.3,1.4,1.9,5.3,111,107
Francisco García,HOU,55,1083,14.5,2.9,5.4,13.5,.401,3.2,8.9,.358,0.5,0.9,.526,1.0,4.6,1.2,1.5,1.4,5.5,108,108
Kevin Garnett,BRK,54,1109,16.7,3.9,7.4,16.8,.441,0.0,0.1,.000,1.8,2.2,.809,2.8,14.1,2.0,1.9,3.3,5.8,93,101
Diante Garrett,UTA,71,1048,12.4,6.0,5.1,13.3,.381,1.8,4.8,.375,0.5,0.6,.833,0.6,4.3,2.1,0.3,3.8,3.8,87,113
Marc Gasol,MEM,59,1970,23.3,5.8,9.1,19.3,.473,0.1,0.3,.182,5.0,6.5,.768,2.3,9.2,1.6,2.1,3.0,4.1,108,102
Pau Gasol,LAL,60,1884,26.9,5.2,11.0,22.9,.480,0.1,0.4,.286,4.8,6.6,.736,3.2,11.8,0.7,2.4,3.6,3.2,102,108
Rudy Gay,TOT,73,2531,29.5,4.2,10.9,23.9,.455,1.3,4.0,.330,6.4,7.8,.822,2.3,6.6,1.9,1.1,4.5,3.5,104,107
Rudy Gay,TOR,18,639,28.6,3.3,10.6,27.4,.388,1.8,4.8,.373,5.6,7.2,.773,2.4,8.5,2.3,1.9,4.8,3.8,91,102
Rudy Gay,SAC,55,1892,29.8,4.5,10.9,22.7,.482,1.2,3.7,.312,6.7,8.0,.836,2.3,5.9,1.8,0.9,4.4,3.3,108,109
Alonzo Gee,CLE,65,1020,13.0,2.4,5.0,11.9,.415,1.0,2.9,.328,2.2,3.1,.705,1.8,5.8,2.0,0.8,2.2,4.9,97,107
Paul George,IND,80,2898,31.1,5.1,10.3,24.4,.424,3.3,9.0,.364,7.2,8.3,.864,1.1,8.6,2.7,0.4,4.0,3.5,107,97
Taj Gibson,CHI,82,2351,24.2,2.1,9.7,20.3,.479,0.0,0.2,.000,4.8,6.4,.751,4.5,8.1,0.9,2.5,3.4,4.7,102,100
Manu Ginóbili,SAS,68,1550,27.3,9.6,9.6,20.4,.469,2.9,8.4,.349,5.2,6.1,.851,1.0,5.6,2.3,0.6,4.5,4.2,112,103
Rudy Gobert,UTA,45,434,12.6,0.8,4.4,9.0,.486,0.0,0.0,,3.9,7.9,.492,6.2,12.6,1.0,5.0,3.9,6.9,94,104
Ryan Gomes,OKC,5,34,8.9,1.5,4.4,11.8,.375,0.0,3.0,.000,0.0,0.0,,0.0,5.9,0.0,0.0,1.5,7.4,75,110
Drew Gooden,WAS,22,395,23.9,2.0,9.9,18.6,.531,0.9,2.2,.412,3.1,3.5,.889,4.8,10.0,1.3,0.9,2.2,6.9,117,104
Archie Goodwin,PHO,52,533,18.2,1.9,7.1,15.7,.455,0.5,3.4,.139,3.5,5.2,.673,2.4,5.8,1.9,1.0,4.1,4.2,93,107
Ben Gordon,CHA,19,279,18.4,3.9,6.9,20.1,.343,1.5,5.4,.276,3.2,3.9,.810,0.6,4.5,1.9,0.4,3.9,3.3,80,105
Eric Gordon,NOP,64,2057,25.0,5.3,9.0,20.7,.436,2.6,6.5,.391,4.4,5.6,.785,0.8,3.4,1.9,0.3,3.4,2.9,105,113
Marcin Gortat,WAS,81,2655,20.7,2.7,8.8,16.3,.542,0.0,0.0,1.000,3.0,4.4,.686,3.9,11.0,0.8,2.3,2.4,3.9,112,103
Danny Granger,TOT,41,847,20.5,2.5,7.0,18.7,.378,2.6,7.8,.336,3.8,4.1,.940,1.9,6.2,0.7,1.0,2.8,3.8,99,103
Danny Granger,IND,29,653,19.2,2.6,6.4,17.7,.359,2.5,7.5,.330,4.1,4.2,.962,1.9,6.4,0.7,1.0,2.9,3.3,98,102
Danny Granger,LAC,12,194,24.8,2.1,9.3,21.7,.429,3.1,8.8,.353,3.1,3.6,.857,1.8,5.4,0.8,1.0,2.6,5.4,103,108
Aaron Gray,TOT,37,355,9.3,3.2,3.9,8.8,.443,0.0,0.1,.000,1.6,2.9,.550,6.0,9.9,1.4,1.1,4.4,9.2,90,106
Aaron Gray,TOR,4,20,13.1,7.8,5.2,7.8,.667,0.0,0.0,,2.6,5.2,.500,7.8,13.1,0.0,0.0,10.5,18.3,88,105
Aaron Gray,SAC,33,335,9.1,2.9,3.8,8.8,.431,0.0,0.2,.000,1.5,2.7,.556,5.9,9.7,1.5,1.2,4.1,8.7,90,106
Danny Green,SAS,68,1651,18.9,3.2,6.7,15.5,.432,4.0,9.7,.415,1.5,1.9,.794,0.8,6.2,2.0,1.9,2.3,3.3,107,101
Draymond Green,GSW,82,1797,14.2,4.2,5.2,12.7,.407,1.5,4.6,.333,2.3,3.4,.667,2.4,9.0,2.8,2.0,2.5,6.4,102,98
Gerald Green,PHO,82,2330,27.9,2.6,9.6,21.6,.445,4.4,11.0,.400,4.2,4.9,.848,1.0,4.9,1.5,0.9,3.1,4.7,112,108
Jeff Green,BOS,82,2805,25.3,2.5,8.8,21.5,.412,2.5,7.3,.341,5.2,6.5,.795,1.0,6.0,1.0,0.9,3.0,3.3,102,109
Willie Green,LAC,55,869,15.7,2.9,5.9,15.6,.376,2.4,7.0,.339,1.6,2.0,.824,0.7,3.8,1.3,0.6,2.0,5.5,96,108
Blake Griffin,LAC,80,2863,33.7,5.4,12.5,23.7,.528,0.2,0.8,.273,8.4,11.8,.715,3.4,9.9,1.6,0.9,3.9,4.6,114,103
Jorge Gutiérrez,BRK,15,244,13.3,6.5,5.4,11.6,.463,0.6,2.6,.250,1.9,2.6,.750,0.6,4.1,2.2,0.2,3.0,8.0,101,109
Jordan Hamilton,TOT,60,1019,19.5,2.5,7.1,18.2,.391,3.4,9.6,.354,1.9,2.5,.784,1.5,7.8,2.1,1.0,2.2,3.2,102,106
Jordan Hamilton,DEN,39,670,19.4,2.5,7.2,18.6,.390,3.3,9.4,.349,1.7,2.3,.742,1.7,8.0,2.3,0.9,2.0,2.3,101,106
Jordan Hamilton,HOU,21,349,19.7,2.6,6.9,17.4,.393,3.6,9.9,.362,2.4,2.9,.850,1.3,7.4,1.9,1.0,2.7,5.1,103,106
Justin Hamilton,TOT,8,72,19.0,0.0,6.6,14.6,.450,2.2,6.6,.333,3.7,3.7,1.000,2.9,2.2,3.7,0.0,2.9,5.8,105,106
Justin Hamilton,CHA,1,4,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,13.0,0.0,13.0,0.0,0,84
Justin Hamilton,MIA,7,68,20.1,0.0,7.0,15.5,.450,2.3,7.0,.333,3.9,3.9,1.000,3.1,2.3,3.1,0.0,2.3,6.2,110,107
Tyler Hansbrough,TOR,64,978,16.7,0.9,5.0,10.5,.474,0.0,0.1,.000,6.7,9.9,.681,6.4,8.9,1.5,1.0,2.5,7.1,116,104
Tim Hardaway,NYK,81,1875,23.4,1.9,8.3,19.5,.428,3.7,10.2,.363,3.0,3.6,.828,0.5,2.9,1.2,0.2,1.3,4.1,112,114
James Harden,HOU,73,2777,33.2,8.0,9.9,21.6,.456,3.2,8.7,.366,10.3,11.9,.866,1.1,5.1,2.1,0.5,4.8,3.2,120,107
Maurice Harkless,ORL,80,1950,15.6,2.1,5.9,12.7,.464,1.6,4.0,.383,2.2,3.8,.594,1.8,5.1,2.5,1.3,2.3,3.7,102,106
Josh Harrellson,DET,32,317,14.8,2.4,6.1,13.1,.463,1.9,4.9,.387,0.8,1.1,.714,4.8,7.3,1.0,2.4,1.6,7.0,117,109
Al Harrington,WAS,34,511,22.7,2.8,8.3,20.9,.396,3.4,10.1,.340,2.7,3.5,.771,1.5,6.6,1.4,0.0,3.4,7.3,96,106
Devin Harris,DAL,40,818,19.8,11.2,6.0,15.9,.378,1.9,6.3,.307,5.8,7.2,.800,0.5,4.8,1.8,0.1,3.7,4.5,109,111
Elias Harris,LAL,2,11,0.0,4.4,0.0,4.4,.000,0.0,0.0,,0.0,0.0,,4.4,0.0,4.4,0.0,0.0,0.0,92,110
Manny Harris,LAL,9,180,19.7,3.0,7.6,18.9,.400,1.9,5.4,.350,2.7,3.2,.833,1.9,7.3,1.1,0.3,2.4,2.7,95,112
Mike Harris,UTA,20,225,19.6,1.2,6.8,14.2,.475,0.0,0.5,.000,6.1,6.3,.963,3.5,4.2,3.7,1.6,2.6,8.4,112,107
Tobias Harris,ORL,61,1850,24.7,2.3,9.2,19.8,.464,0.9,3.5,.254,5.5,6.8,.807,2.4,9.3,1.1,0.7,2.2,4.0,108,107
Udonis Haslem,MIA,46,653,13.9,1.0,6.0,11.8,.507,0.0,0.0,,2.0,3.5,.568,3.4,10.7,0.9,1.2,1.9,6.4,104,105
Spencer Hawes,TOT,80,2470,21.1,4.8,8.1,17.7,.456,2.6,6.2,.416,2.4,3.0,.783,2.6,10.6,0.9,1.9,3.5,4.7,105,107
Spencer Hawes,PHI,53,1666,20.0,5.1,7.7,17.0,.451,2.4,5.9,.399,2.3,2.9,.782,2.6,10.6,0.9,1.9,3.5,4.5,104,108
Spencer Hawes,CLE,27,804,23.4,4.1,8.9,19.0,.468,3.0,6.7,.448,2.6,3.3,.784,2.8,10.6,0.8,1.7,3.5,5.3,108,106
Chuck Hayes,TOT,61,754,9.1,2.4,3.9,9.0,.431,0.0,0.1,.000,1.4,1.7,.800,4.8,9.7,2.3,0.8,2.3,6.5,102,103
Chuck Hayes,SAC,16,179,9.4,1.7,4.0,9.1,.438,0.0,0.0,,1.4,2.0,.714,5.7,7.7,3.1,0.6,2.0,5.1,105,105
Chuck Hayes,TOR,45,575,9.0,2.6,3.8,8.9,.429,0.0,0.1,.000,1.4,1.6,.833,4.5,10.4,2.1,0.9,2.4,7.0,101,102
Gordon Hayward,UTA,77,2800,23.4,7.5,8.0,19.4,.413,1.6,5.3,.304,5.8,7.1,.816,1.2,6.2,2.1,0.8,4.0,2.9,104,111
Gerald Henderson,CHA,77,2461,22.8,4.2,8.5,19.6,.433,0.8,2.4,.348,5.0,6.5,.761,0.7,5.9,1.1,0.7,2.4,3.4,101,106
Xavier Henry,LAL,43,908,23.1,2.7,7.7,18.5,.417,1.5,4.3,.346,6.2,9.5,.655,1.3,4.8,2.4,0.4,3.1,4.2,97,111
John Henson,MIL,70,1856,22.0,3.2,9.7,18.0,.538,0.0,0.0,.000,2.6,5.0,.514,4.8,9.2,1.2,3.3,3.2,5.2,106,108
Roy Hibbert,IND,81,2409,18.8,2.0,7.1,16.2,.439,0.0,0.1,.400,4.5,5.8,.770,4.4,7.2,0.6,3.9,3.2,5.8,100,98
J.J. Hickson,DEN,69,1859,21.4,2.5,8.7,17.2,.508,0.0,0.2,.000,3.9,7.6,.517,5.4,11.2,1.2,1.3,3.4,4.7,103,106
Nenê Hilário,WAS,53,1560,24.9,5.1,9.9,19.6,.503,0.0,0.2,.200,5.1,8.8,.583,2.1,7.6,2.1,1.6,3.9,5.4,102,103
George Hill,IND,76,2434,16.7,5.7,5.8,13.1,.442,2.0,5.5,.365,3.0,3.8,.807,1.1,4.9,1.6,0.5,2.0,3.4,115,102
Jordan Hill,LAL,72,1500,22.6,1.8,9.3,16.9,.549,0.0,0.0,.000,4.0,5.9,.685,6.3,11.1,0.9,2.1,2.4,5.6,115,108
Solomon Hill,IND,28,226,10.8,2.8,3.9,9.2,.425,1.6,5.3,.304,1.4,1.6,.857,2.1,7.3,1.1,0.5,3.0,4.4,97,101
Kirk Hinrich,CHI,73,2116,16.7,7.2,6.1,15.6,.393,2.1,6.1,.351,2.4,3.1,.760,0.8,4.0,2.0,0.7,3.0,5.1,100,102
Jrue Holiday,NOP,34,1143,22.2,12.2,9.2,20.7,.447,1.4,3.5,.390,2.3,2.9,.810,1.3,5.2,2.6,0.5,4.8,4.2,103,110
Ryan Hollins,LAC,61,482,14.6,0.8,5.5,7.5,.736,0.0,0.0,,3.6,5.8,.625,3.2,6.1,0.9,3.2,3.0,9.0,117,105
Scotty Hopson,CLE,2,7,7.4,7.4,0.0,29.5,.000,0.0,14.7,.000,7.4,14.7,.500,0.0,0.0,7.4,0.0,0.0,0.0,37,100
Al Horford,ATL,29,958,28.5,4.0,12.6,22.2,.567,0.2,0.6,.364,3.1,4.5,.682,3.5,9.4,1.4,2.3,3.4,3.0,109,104
Dwight Howard,HOU,71,2396,27.0,2.7,9.8,16.6,.591,0.0,0.1,.286,7.3,13.3,.547,4.8,13.2,1.2,2.7,4.8,5.0,109,101
Robbie Hummel,MIN,53,655,13.6,1.7,5.0,13.3,.379,2.4,6.7,.360,1.1,1.2,.938,2.6,7.3,1.2,0.2,0.8,4.3,110,108
Kris Humphries,BOS,69,1376,21.6,2.5,8.6,17.2,.501,0.0,0.1,.000,4.4,5.4,.813,4.7,10.5,1.2,2.3,2.4,5.1,113,105
Serge Ibaka,OKC,81,2666,23.1,1.6,9.9,18.4,.536,0.4,1.1,.383,2.9,3.8,.784,4.2,9.1,0.7,4.1,2.3,4.4,115,102
Andre Iguodala,GSW,63,2040,14.4,6.4,5.4,11.2,.480,1.5,4.3,.354,2.1,3.2,.652,1.3,5.9,2.3,0.4,2.4,2.5,113,103
Ersan İlyasova,MIL,55,1478,21.9,2.5,8.4,20.5,.409,1.3,4.6,.282,3.8,4.6,.823,3.8,8.3,1.6,0.3,2.2,4.8,103,111
Kyrie Irving,CLE,71,2496,30.5,8.9,11.0,25.6,.430,2.5,7.1,.358,6.0,7.0,.861,1.1,4.3,2.2,0.5,3.9,3.4,109,108
Royal Ivey,OKC,2,5,0.0,0.0,0.0,20.1,.000,0.0,10.1,.000,0.0,0.0,,0.0,10.1,0.0,0.0,0.0,10.1,0,107
Jarrett Jack,CLE,80,2252,17.4,7.4,6.5,16.0,.410,1.4,4.2,.341,2.9,3.4,.839,0.5,4.6,1.3,0.5,3.0,3.0,102,110
Reggie Jackson,OKC,80,2277,23.1,7.3,8.9,20.2,.440,1.8,5.4,.339,3.5,3.9,.893,0.9,6.0,1.9,0.2,3.7,3.1,105,106
Stephen Jackson,LAC,9,107,7.0,2.3,2.8,12.2,.231,0.5,6.5,.071,0.9,1.9,.500,0.9,3.7,2.8,0.5,2.8,5.1,59,105
Bernard James,DAL,30,146,9.8,1.1,3.9,8.1,.478,0.0,0.4,.000,2.1,3.9,.545,5.3,9.5,1.1,2.8,3.5,8.4,95,106
Damion James,SAS,5,50,6.1,3.0,2.0,9.1,.222,0.0,2.0,.000,2.0,2.0,1.000,1.0,11.1,0.0,1.0,1.0,3.0,79,104
LeBron James,MIA,77,2902,37.9,8.8,13.9,24.5,.567,2.1,5.5,.379,8.0,10.6,.750,1.5,8.2,2.2,0.5,4.9,2.3,121,105
Mike James,CHI,11,77,7.6,11.7,3.5,14.5,.238,0.7,3.5,.200,0.0,1.4,.000,0.0,4.8,1.4,0.0,3.5,7.6,70,104
Antawn Jamison,LAC,22,248,16.9,1.4,5.9,18.6,.315,1.6,8.3,.195,3.6,5.0,.720,1.8,9.3,1.8,0.6,1.4,5.9,89,103
Othyus Jeffers,TOT,6,47,9.6,1.1,3.2,6.4,.500,0.0,2.1,.000,3.2,4.3,.750,1.1,8.5,0.0,0.0,1.1,3.2,113,107
Othyus Jeffers,SAS,4,34,10.4,1.5,4.5,7.4,.600,0.0,1.5,.000,1.5,3.0,.500,1.5,7.4,0.0,0.0,0.0,3.0,132,107
Othyus Jeffers,MIN,2,13,7.6,0.0,0.0,3.8,.000,0.0,3.8,.000,7.6,7.6,1.000,0.0,11.4,0.0,0.0,3.8,3.8,76,108
Al Jefferson,CHA,73,2553,32.4,3.2,14.2,28.0,.509,0.1,0.3,.200,3.9,5.6,.690,3.2,12.9,1.4,1.6,2.5,3.6,105,100
Richard Jefferson,UTA,82,2213,19.7,3.1,7.0,15.5,.450,2.9,7.1,.409,2.8,3.8,.741,0.4,4.8,1.3,0.3,2.2,4.0,109,114
John Jenkins,ATL,13,158,12.8,3.5,5.1,13.5,.381,1.3,5.8,.222,1.3,1.3,1.000,1.0,6.1,0.3,0.3,3.5,3.5,83,111
Brandon Jennings,DET,80,2728,23.0,11.3,7.8,21.0,.373,2.9,8.5,.337,4.5,5.9,.751,1.1,3.4,1.9,0.1,4.0,2.9,106,113
Jonas Jerebko,DET,64,741,18.4,2.7,6.7,14.2,.471,2.1,5.0,.419,2.9,4.0,.729,3.5,8.5,1.4,0.4,2.9,5.8,111,110
Amir Johnson,TOR,77,2214,18.9,2.7,8.1,14.4,.562,0.5,1.6,.303,2.1,3.4,.636,4.1,7.9,1.3,2.1,2.9,6.4,112,104
Chris Johnson,BOS,40,789,16.3,2.0,5.5,14.0,.397,2.8,8.3,.339,2.4,2.8,.860,2.0,4.3,1.8,0.3,1.4,4.1,111,109
James Johnson,MEM,52,956,21.5,6.2,8.0,17.2,.464,1.2,4.9,.253,4.2,5.0,.844,3.4,5.9,2.3,3.2,3.7,5.7,110,101
Joe Johnson,BRK,79,2575,25.4,4.4,9.4,20.8,.454,3.3,8.2,.401,3.2,4.0,.815,1.0,4.5,1.0,0.2,2.4,2.6,110,112
Orlando Johnson,TOT,45,392,13.2,2.6,4.8,14.9,.319,1.2,6.2,.191,2.5,3.4,.731,1.2,6.1,0.8,0.3,2.0,3.4,85,104
Orlando Johnson,IND,38,342,13.8,2.4,5.0,14.6,.344,1.2,6.2,.195,2.6,3.3,.773,1.1,6.7,0.9,0.2,2.1,3.5,88,102
Orlando Johnson,SAC,7,50,9.2,4.1,3.1,17.3,.176,1.0,6.1,.167,2.0,4.1,.500,2.0,2.0,0.0,1.0,1.0,3.1,68,115
Wesley Johnson,LAL,79,2240,15.5,2.7,6.0,14.1,.425,2.2,5.9,.369,1.3,1.7,.792,1.5,6.0,1.9,1.7,2.0,4.5,100,110
Darius Johnson-Odom,PHI,3,15,0.0,3.2,0.0,22.6,.000,0.0,9.7,.000,0.0,6.5,.000,0.0,6.5,3.2,0.0,6.5,9.7,6,107
James Jones,MIA,20,236,21.6,2.0,6.9,15.2,.456,6.2,12.0,.519,1.6,2.5,.636,0.4,4.7,0.7,0.9,0.9,1.3,127,110
Perry Jones,OKC,62,764,14.2,1.7,5.5,11.9,.459,1.4,4.0,.361,1.8,2.8,.667,1.8,5.7,0.9,1.3,1.4,4.1,110,107
Solomon Jones,ORL,11,85,8.4,1.2,3.6,10.3,.353,0.0,0.0,,1.2,2.4,.500,4.8,4.8,1.2,1.2,1.2,7.2,92,109
Terrence Jones,HOU,76,2078,22.1,2.1,9.3,17.1,.542,0.7,2.4,.307,2.8,4.7,.605,3.9,8.8,1.3,2.4,1.7,3.3,119,105
DeAndre Jordan,LAC,82,2870,14.9,1.3,6.1,9.0,.676,0.0,0.0,,2.8,6.5,.428,5.8,13.6,1.4,3.5,2.1,4.6,121,98
Cory Joseph,SAS,68,936,18.5,6.2,6.8,14.3,.475,0.6,2.1,.316,4.3,5.2,.823,1.7,4.0,1.9,0.8,2.3,4.5,115,104
Chris Kaman,LAL,39,736,26.7,3.8,11.6,22.9,.509,0.0,0.2,.000,3.4,4.5,.765,3.6,11.6,0.7,2.6,4.9,6.1,97,107
Enes Kanter,UTA,80,2138,24.3,1.8,10.3,21.0,.491,0.0,0.0,.000,3.7,5.0,.730,5.5,9.2,0.7,1.0,3.5,5.7,102,112
Sergey Karasev,CLE,22,156,12.2,2.0,4.0,11.6,.343,1.3,6.3,.211,3.0,3.3,.900,0.0,5.3,1.0,0.3,3.6,7.3,81,110
