Player,Team,GP,GS,MPG,PPG,APG,FG,FGA,FG%,3P,3PA,3P%,eFG%,FT,FTA,FT%,ORB,DRB,STL,BLK,TOV,PF
Tyreke Evans,SAC,65,61,31.0,15.2,3.5,5.6,11.8,.478,0.7,2.0,.338,.508,3.2,4.2,.775,0.9,3.6,1.4,0.4,2.0,2.0
Festus Ezeli,GSW,78,41,14.4,2.4,0.3,0.9,2.2,.438,0.0,0.0,,.438,0.6,1.0,.531,1.8,2.2,0.3,0.9,0.8,2.0
Kenneth Faried,DEN,80,80,28.1,11.5,1.0,4.8,8.6,.552,0.0,0.0,,.552,2.0,3.3,.613,3.3,5.9,1.0,1.0,1.4,2.9
Derrick Favors,UTA,77,8,23.2,9.4,1.0,3.6,7.4,.482,0.0,0.1,.000,.482,2.3,3.4,.688,2.4,4.7,0.9,1.7,1.7,3.2
Raymond Felton,NYK,68,68,34.0,13.9,5.5,5.5,13.0,.427,1.4,3.8,.360,.480,1.5,1.9,.789,0.8,2.1,1.4,0.2,2.3,1.9
Landry Fields,TOR,51,22,20.3,4.7,1.2,2.0,4.4,.457,0.0,0.3,.143,.462,0.7,1.0,.642,1.2,2.9,0.6,0.2,0.8,1.2
Derek Fisher,TOT,33,9,17.4,5.3,1.4,1.7,4.9,.342,0.9,2.4,.375,.435,1.1,1.2,.921,0.1,1.1,0.6,0.1,0.9,1.7
Derek Fisher,DAL,9,9,25.4,8.6,3.4,2.6,7.2,.354,1.1,2.6,.435,.431,2.3,2.6,.913,0.0,1.7,0.6,0.2,2.0,2.7
Derek Fisher,OKC,24,0,14.4,4.1,0.7,1.3,4.0,.333,0.8,2.4,.351,.438,0.6,0.6,.933,0.1,0.8,0.6,0.0,0.5,1.3
Evan Fournier,DEN,38,4,11.3,5.3,1.2,2.0,4.0,.493,0.6,1.4,.407,.566,0.8,1.0,.769,0.2,0.8,0.5,0.0,0.8,1.7
Randy Foye,UTA,82,72,27.4,10.8,2.0,3.6,9.0,.397,2.2,5.3,.410,.518,1.4,1.8,.819,0.2,1.3,0.8,0.3,1.1,2.3
Jimmer Fredette,SAC,69,0,14.0,7.2,1.3,2.5,5.9,.421,0.9,2.3,.417,.500,1.2,1.4,.859,0.3,0.8,0.4,0.0,1.0,0.9
Joel Freeland,POR,51,1,9.4,2.6,0.3,1.1,2.8,.408,0.0,0.0,,.408,0.4,0.5,.667,0.8,1.5,0.3,0.2,0.4,1.3
Danilo Gallinari,DEN,71,71,32.5,16.2,2.5,5.1,12.3,.418,1.9,5.1,.373,.495,4.0,4.9,.822,0.9,4.3,0.9,0.5,1.6,1.8
Francisco García,TOT,58,20,17.7,5.5,1.1,2.0,5.2,.393,1.2,3.1,.374,.505,0.3,0.4,.857,0.1,1.4,0.8,0.7,0.6,1.5
Francisco García,SAC,40,15,17.8,5.2,1.1,1.9,5.1,.376,1.0,2.7,.367,.473,0.3,0.4,.857,0.2,1.5,0.8,0.8,0.5,1.7
Francisco García,HOU,18,5,17.7,6.4,1.1,2.3,5.3,.432,1.5,3.9,.386,.574,0.3,0.4,.857,0.1,1.2,0.8,0.4,0.7,1.2
Kevin Garnett,BOS,68,68,29.7,14.8,2.3,6.2,12.5,.496,0.0,0.2,.125,.498,2.3,3.0,.786,1.1,6.7,1.1,0.9,1.6,2.3
Diante Garrett,PHO,19,0,7.8,2.1,1.6,0.8,2.6,.327,0.2,0.8,.200,.357,0.3,0.5,.500,0.3,0.5,0.5,0.0,0.8,0.3
Marc Gasol,MEM,80,80,35.0,14.1,4.0,5.4,10.9,.494,0.0,0.2,.071,.494,3.4,4.0,.848,2.3,5.5,1.0,1.7,2.0,3.2
Pau Gasol,LAL,49,42,33.8,13.7,4.1,5.5,11.8,.466,0.2,0.6,.286,.473,2.6,3.6,.702,2.3,6.3,0.5,1.2,2.1,1.9
Rudy Gay,TOT,75,74,35.8,18.2,2.7,6.9,16.7,.416,1.1,3.5,.323,.449,3.2,3.9,.814,1.3,4.8,1.5,0.7,2.6,2.4
Rudy Gay,MEM,42,42,36.7,17.2,2.6,6.7,16.4,.408,1.0,3.1,.310,.438,2.9,3.7,.776,1.3,4.6,1.3,0.7,2.5,2.1
Rudy Gay,TOR,33,32,34.7,19.5,2.8,7.3,17.1,.425,1.3,4.0,.336,.464,3.6,4.2,.856,1.3,5.1,1.7,0.7,2.8,2.9
Alonzo Gee,CLE,82,82,31.0,10.3,1.6,3.7,9.1,.410,0.8,2.7,.315,.456,2.0,2.5,.795,0.9,3.0,1.3,0.4,1.6,2.4
Mickaël Gelabale,MIN,36,13,17.9,5.0,0.7,2.0,3.9,.518,0.4,1.4,.308,.576,0.6,0.7,.875,0.9,1.9,0.4,0.1,0.4,1.3
Paul George,IND,79,79,37.6,17.4,4.1,6.2,14.9,.419,2.2,5.9,.362,.491,2.8,3.5,.807,1.1,6.5,1.8,0.6,2.9,2.9
Daniel Gibson,CLE,46,3,20.0,5.4,1.8,1.8,5.4,.340,1.2,3.5,.344,.453,0.6,0.8,.703,0.1,1.2,0.7,0.1,0.7,1.9
Taj Gibson,CHI,65,5,22.4,8.0,0.9,3.3,6.8,.485,0.0,0.1,.000,.485,1.4,2.0,.679,1.9,3.4,0.4,1.4,1.2,2.6
Manu Ginóbili,SAS,60,0,23.2,11.8,4.6,3.8,9.0,.425,1.4,3.9,.353,.502,2.7,3.4,.796,0.5,2.9,1.3,0.2,2.2,1.9
Drew Gooden,MIL,16,0,9.4,3.3,0.4,1.3,3.8,.328,0.1,0.3,.200,.336,0.7,1.0,.688,0.8,1.1,0.3,0.4,0.6,1.3
Ben Gordon,CHA,75,0,20.8,11.2,1.9,4.1,10.1,.408,1.5,3.9,.387,.482,1.4,1.7,.843,0.2,1.5,0.5,0.2,1.8,1.8
Eric Gordon,NOH,42,40,30.1,17.0,3.3,5.6,13.9,.402,1.3,4.1,.324,.450,4.5,5.3,.842,0.2,1.6,1.1,0.2,2.8,1.8
Marcin Gortat,PHO,61,61,30.8,11.1,1.2,4.8,9.3,.521,0.0,0.0,.000,.521,1.5,2.3,.652,2.1,6.4,0.7,1.6,1.6,2.1
Andrew Goudelock,LAL,1,0,6.0,0.0,0.0,0.0,2.0,.000,0.0,0.0,,.000,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0
Danny Granger,IND,5,0,14.8,5.4,0.6,2.0,7.0,.286,0.4,2.0,.200,.314,1.0,1.6,.625,0.6,1.2,0.4,0.2,0.8,1.2
Aaron Gray,TOR,42,16,12.2,2.8,0.8,1.1,2.1,.533,0.0,0.0,,.533,0.5,1.0,.523,1.1,2.0,0.2,0.1,0.9,2.0
Danny Green,SAS,80,80,27.5,10.5,1.8,3.7,8.3,.448,2.2,5.2,.429,.581,0.8,1.0,.848,0.5,2.6,1.2,0.7,1.2,1.6
Draymond Green,GSW,79,1,13.4,2.9,0.7,1.1,3.3,.327,0.2,0.8,.209,.354,0.6,0.7,.818,0.7,2.6,0.5,0.3,0.6,2.0
Gerald Green,IND,60,7,18.0,7.0,0.8,2.6,7.1,.366,1.0,3.1,.314,.435,0.9,1.1,.800,0.5,1.8,0.3,0.4,0.9,1.1
Jeff Green,BOS,81,17,27.8,12.8,1.6,4.6,10.0,.467,0.9,2.2,.385,.510,2.6,3.3,.808,0.7,3.2,0.7,0.8,1.6,2.2
Willie Green,LAC,72,60,16.5,6.3,0.8,2.5,5.4,.461,1.0,2.3,.428,.553,0.3,0.4,.719,0.2,1.1,0.4,0.2,0.4,1.3
Blake Griffin,LAC,80,80,32.5,18.0,3.7,7.2,13.4,.538,0.1,0.4,.179,.541,3.5,5.3,.660,2.3,6.0,1.2,0.6,2.3,2.9
Hamed Haddadi,TOT,30,0,10.7,2.8,0.4,1.2,2.7,.427,0.0,0.0,,.427,0.5,0.9,.519,1.4,2.3,0.2,0.9,1.0,2.0
Hamed Haddadi,MEM,13,0,6.7,1.2,0.3,0.5,1.6,.333,0.0,0.0,,.333,0.1,0.2,.500,0.8,1.1,0.1,0.5,0.3,1.2
Hamed Haddadi,PHO,17,0,13.8,4.1,0.5,1.6,3.6,.459,0.0,0.0,,.459,0.8,1.5,.520,1.9,3.2,0.3,1.2,1.6,2.6
Jordan Hamilton,DEN,40,1,9.9,5.2,0.6,2.1,5.0,.418,0.7,1.8,.370,.485,0.3,0.7,.500,0.8,1.6,0.4,0.2,0.5,0.6
Richard Hamilton,CHI,50,45,21.8,9.8,2.4,4.1,9.5,.429,0.3,1.0,.308,.446,1.3,1.5,.857,0.3,1.3,0.5,0.1,1.7,1.9
Ben Hansbrough,IND,28,0,7.1,2.0,0.8,0.5,1.6,.333,0.2,0.8,.261,.400,0.8,1.0,.778,0.1,0.6,0.3,0.1,0.6,0.8
Tyler Hansbrough,IND,81,8,16.9,7.0,0.4,2.2,5.0,.432,0.0,0.0,.000,.432,2.7,3.7,.720,2.0,2.6,0.4,0.2,1.0,1.9
James Harden,HOU,78,78,38.3,25.9,5.8,7.5,17.1,.438,2.3,6.2,.368,.504,8.6,10.2,.851,0.8,4.1,1.8,0.5,3.8,2.3
Maurice Harkless,ORL,76,59,26.0,8.2,0.7,3.4,7.4,.461,0.4,1.5,.274,.489,1.0,1.7,.570,1.6,2.8,1.2,0.8,0.9,1.9
Josh Harrellson,MIA,6,0,5.2,1.7,0.0,0.7,1.5,.444,0.2,0.8,.200,.500,0.2,0.3,.500,0.5,0.7,0.2,0.2,0.5,0.7
Al Harrington,ORL,10,0,11.9,5.1,1.0,2.0,5.7,.351,0.8,3.0,.267,.421,0.3,0.4,.750,0.6,2.1,0.4,0.1,0.7,1.8
Devin Harris,ATL,58,34,24.5,9.9,3.4,3.3,7.6,.438,1.3,4.0,.335,.525,1.9,2.7,.727,0.1,1.9,1.1,0.2,1.5,1.8
Terrel Harris,TOT,20,0,6.9,0.8,0.5,0.2,1.4,.148,0.0,0.4,.000,.148,0.4,0.5,.700,0.2,1.1,0.1,0.2,0.9,0.9
Terrel Harris,MIA,7,0,4.1,1.4,0.3,0.3,1.1,.250,0.0,0.1,.000,.250,0.9,1.1,.750,0.6,0.7,0.0,0.0,0.6,0.4
Terrel Harris,NOH,13,0,8.3,0.4,0.5,0.2,1.5,.105,0.0,0.5,.000,.105,0.1,0.2,.500,0.0,1.3,0.2,0.2,1.0,1.1
Tobias Harris,TOT,55,34,23.6,11.0,1.3,4.2,9.3,.455,0.6,2.0,.315,.488,1.9,2.5,.752,1.3,3.9,0.6,0.8,1.2,2.2
Tobias Harris,MIL,28,14,11.6,4.9,0.5,1.9,4.1,.461,0.3,0.8,.333,.491,0.8,0.9,.885,0.6,1.4,0.3,0.3,0.6,1.1
Tobias Harris,ORL,27,20,36.1,17.3,2.1,6.7,14.7,.453,1.0,3.2,.310,.487,3.0,4.1,.721,2.1,6.4,0.9,1.4,1.8,3.3
Udonis Haslem,MIA,75,59,18.9,3.9,0.5,1.7,3.3,.514,0.0,0.0,,.514,0.4,0.6,.711,1.3,4.1,0.4,0.2,0.6,2.3
Spencer Hawes,PHI,82,40,27.2,11.0,2.2,4.6,9.9,.464,0.4,1.1,.356,.483,1.5,1.9,.777,2.1,5.1,0.3,1.4,1.6,2.8
Chuck Hayes,SAC,74,1,16.3,2.7,1.5,1.1,2.6,.442,0.0,0.0,.000,.442,0.4,0.6,.625,1.5,2.5,0.4,0.2,0.6,1.5
Gordon Hayward,UTA,72,27,29.2,14.1,3.0,4.7,10.7,.435,1.4,3.4,.415,.501,3.4,4.1,.827,0.7,2.4,0.8,0.5,1.7,1.7
Lazar Hayward,MIN,4,0,7.8,2.5,0.8,0.5,2.5,.200,0.0,1.0,.000,.200,1.5,1.5,1.000,0.0,1.0,0.5,0.0,0.0,0.8
Brendan Haywood,CHA,61,17,19.0,3.5,0.5,1.5,3.5,.431,0.0,0.0,.000,.431,0.5,1.1,.455,2.0,2.7,0.3,0.8,0.8,2.0
Gerald Henderson,CHA,68,58,31.4,15.5,2.6,5.6,12.6,.447,0.5,1.5,.330,.466,3.8,4.6,.824,0.8,2.9,1.0,0.5,1.6,2.2
Xavier Henry,NOH,50,2,12.5,3.9,0.3,1.3,3.2,.410,0.1,0.2,.364,.422,1.2,1.8,.630,0.4,1.4,0.3,0.1,0.6,1.4
John Henson,MIL,63,9,13.1,6.0,0.5,2.6,5.3,.482,0.0,0.0,.000,.482,0.9,1.7,.533,1.8,2.9,0.3,0.7,0.7,1.3
Roy Hibbert,IND,79,79,28.7,11.9,1.4,4.9,10.9,.448,0.0,0.1,.250,.449,2.1,2.8,.741,3.7,4.6,0.5,2.6,2.1,3.5
J.J. Hickson,POR,80,80,29.0,12.7,1.1,5.2,9.3,.562,0.0,0.0,.000,.562,2.3,3.4,.679,3.3,7.0,0.6,0.6,1.8,2.0
Cory Higgins,CHA,6,0,5.3,2.3,0.8,1.0,3.2,.316,0.2,0.8,.200,.342,0.2,0.3,.500,0.2,0.3,0.5,0.0,0.0,0.8
Nenê Hilário,WAS,61,49,27.2,12.6,2.9,4.7,9.7,.480,0.0,0.0,.000,.480,3.2,4.4,.729,1.7,5.0,0.9,0.6,2.3,2.8
George Hill,IND,76,76,34.5,14.2,4.7,5.1,11.5,.443,1.7,4.6,.368,.518,2.3,2.8,.817,0.6,3.1,1.1,0.3,1.5,1.8
Grant Hill*,LAC,29,0,15.1,3.2,0.9,1.3,3.4,.388,0.1,0.4,.273,.403,0.5,0.8,.583,0.2,1.5,0.4,0.2,0.9,1.3
Jordan Hill,LAL,29,1,15.8,6.7,0.4,2.7,5.3,.497,0.0,0.1,.000,.497,1.4,2.1,.656,2.8,2.9,0.3,0.7,0.9,1.9
Kirk Hinrich,CHI,60,60,29.4,7.7,5.2,2.7,7.0,.377,1.2,3.0,.390,.461,1.2,1.6,.714,0.3,2.4,1.1,0.4,1.7,3.2
Jrue Holiday,PHI,78,78,37.5,17.7,8.0,7.1,16.5,.431,1.2,3.2,.368,.466,2.3,3.1,.752,1.1,3.1,1.6,0.4,3.7,2.2
Justin Holiday,PHI,9,0,15.8,4.7,1.7,1.8,5.3,.333,0.4,1.8,.250,.375,0.7,0.9,.750,0.0,1.6,0.3,0.7,1.0,0.8
Ryan Hollins,LAC,60,0,11.1,3.4,0.2,1.2,1.9,.614,0.0,0.0,,.614,1.1,1.5,.750,0.8,1.5,0.1,0.6,0.7,2.2
Tyler Honeycutt,SAC,9,0,3.6,0.9,0.2,0.3,1.2,.273,0.0,0.2,.000,.273,0.2,0.2,1.000,0.3,0.8,0.0,0.1,0.6,0.2
Al Horford,ATL,74,74,37.2,17.4,3.2,7.8,14.3,.543,0.0,0.1,.500,.545,1.8,2.8,.644,2.6,7.6,1.1,1.1,2.0,2.2
Dwight Howard,LAL,76,76,35.8,17.1,1.4,6.2,10.7,.578,0.0,0.1,.167,.579,4.7,9.5,.492,3.3,9.1,1.1,2.4,3.0,3.8
Josh Howard,MIN,11,4,18.8,6.7,0.4,2.8,7.0,.403,0.5,1.5,.313,.435,0.6,1.1,.583,0.8,2.5,0.9,0.3,0.9,1.6
Juwan Howard,MIA,7,2,7.3,3.0,0.9,1.4,2.7,.526,0.0,0.0,,.526,0.1,0.1,1.000,0.0,1.1,0.0,0.0,0.6,1.3
Kris Humphries,BRK,65,21,18.3,5.8,0.5,2.1,4.8,.448,0.0,0.0,.000,.448,1.5,1.9,.789,1.9,3.7,0.2,0.5,0.9,2.0
Serge Ibaka,OKC,80,80,31.1,13.2,0.5,5.6,9.7,.573,0.3,0.7,.351,.586,1.8,2.4,.749,2.8,4.9,0.4,3.0,1.6,2.7
Andre Iguodala,DEN,80,80,34.7,13.0,5.4,5.0,11.0,.451,1.1,3.6,.317,.502,1.9,3.4,.574,1.0,4.3,1.7,0.7,2.6,1.6
Ersan İlyasova,MIL,73,54,27.6,13.2,1.6,5.1,11.0,.462,1.3,2.9,.444,.521,1.7,2.2,.796,2.1,5.0,0.9,0.5,1.0,2.5
Kyrie Irving,CLE,59,59,34.7,22.5,5.9,8.2,18.1,.452,1.8,4.7,.391,.503,4.2,4.9,.855,0.6,3.1,1.5,0.4,3.2,2.5
Royal Ivey,PHI,53,5,13.2,3.2,0.6,1.2,2.7,.431,0.7,1.7,.420,.559,0.2,0.3,.563,0.3,0.8,0.4,0.1,0.4,1.4
Jarrett Jack,GSW,79,4,29.7,12.9,5.6,4.9,10.8,.452,1.0,2.6,.404,.499,2.1,2.5,.843,0.3,2.8,0.8,0.1,2.0,1.7
Reggie Jackson,OKC,70,0,14.2,5.3,1.7,2.1,4.6,.458,0.3,1.5,.231,.495,0.7,0.9,.839,0.3,2.1,0.4,0.2,0.8,1.2
Stephen Jackson,SAS,55,6,19.5,6.2,1.5,2.2,6.0,.373,0.8,3.1,.271,.442,0.9,1.3,.700,0.4,2.4,0.7,0.3,1.4,1.6
Bernard James,DAL,46,11,9.9,2.8,0.1,1.2,2.2,.515,0.0,0.0,.000,.515,0.5,0.9,.610,1.1,1.7,0.3,0.8,0.4,1.4
Damion James,BRK,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0
LeBron James,MIA,76,76,37.9,26.8,7.3,10.1,17.8,.565,1.4,3.3,.406,.603,5.3,7.0,.753,1.3,6.8,1.7,0.9,3.0,1.4
Mike James,DAL,45,23,19.2,6.1,3.1,2.2,6.0,.373,1.1,2.8,.384,.461,0.5,0.6,.793,0.2,1.4,0.6,0.1,1.2,2.1
Antawn Jamison,LAL,76,6,21.5,9.4,0.7,3.5,7.6,.464,1.1,3.1,.361,.537,1.2,1.8,.691,1.4,3.3,0.4,0.3,0.7,1.6
Al Jefferson,UTA,78,78,33.1,17.8,2.1,7.8,15.8,.494,0.0,0.2,.118,.495,2.1,2.8,.770,2.0,7.2,1.0,1.1,1.3,2.2
Richard Jefferson,GSW,56,1,10.1,3.1,0.6,1.1,2.4,.456,0.3,0.8,.311,.507,0.7,0.9,.717,0.1,1.4,0.3,0.1,0.4,0.8
Jared Jeffries,POR,38,0,9.2,1.2,0.4,0.4,1.4,.296,0.0,0.1,.000,.296,0.3,0.6,.522,0.7,0.9,0.2,0.2,0.4,1.5
Charles Jenkins,TOT,59,1,7.5,1.9,0.7,0.8,2.1,.405,0.0,0.0,.500,.409,0.2,0.4,.545,0.1,0.4,0.3,0.0,0.4,0.4
Charles Jenkins,GSW,47,0,6.2,1.7,0.6,0.7,1.8,.422,0.0,0.0,.500,.428,0.2,0.4,.556,0.1,0.3,0.2,0.0,0.4,0.4
Charles Jenkins,PHI,12,1,12.5,2.5,1.3,1.2,3.2,.368,0.0,0.0,,.368,0.2,0.3,.500,0.3,0.7,0.5,0.1,0.2,0.3
John Jenkins,ATL,61,2,14.8,6.1,0.9,2.1,4.8,.446,0.9,2.3,.384,.536,1.0,1.1,.843,0.3,1.3,0.2,0.2,0.7,0.6
Brandon Jennings,MIL,80,80,36.2,17.5,6.5,6.2,15.6,.399,2.2,5.8,.375,.468,2.9,3.5,.819,0.7,2.3,1.6,0.1,2.5,1.9
Jonas Jerebko,DET,49,2,18.2,7.7,0.9,2.9,6.4,.449,0.5,1.7,.301,.489,1.4,1.8,.773,1.4,2.4,0.8,0.2,0.9,1.8
Amir Johnson,TOR,81,38,28.7,10.0,1.5,4.1,7.5,.554,0.1,0.2,.385,.559,1.7,2.3,.727,2.8,4.7,1.0,1.4,1.4,3.7
Chris Johnson,MIN,30,0,9.5,3.9,0.3,1.6,2.5,.640,0.0,0.0,,.640,0.7,1.1,.618,0.7,1.3,0.2,0.9,0.4,1.6
Chris Johnson,MEM,8,0,12.8,3.6,0.3,1.4,3.1,.440,0.8,2.3,.333,.560,0.1,0.3,.500,0.6,0.8,0.5,0.0,0.4,0.6
Ivan Johnson,ATL,69,5,15.0,6.6,0.7,2.7,5.2,.520,0.0,0.2,.077,.521,1.2,1.9,.618,1.1,2.8,0.8,0.2,1.0,1.9
James Johnson,SAC,54,11,16.3,5.1,1.1,2.2,5.2,.413,0.0,0.4,.095,.417,0.7,1.2,.597,0.9,1.8,0.8,0.9,1.3,1.8
Joe Johnson,BRK,72,72,36.7,16.3,3.5,6.2,14.6,.423,2.1,5.5,.375,.493,1.8,2.2,.820,0.7,2.3,0.7,0.2,1.7,1.4
Orlando Johnson,IND,51,0,12.1,4.0,0.9,1.4,3.5,.400,0.7,1.8,.383,.500,0.5,0.6,.719,0.4,1.8,0.2,0.2,0.6,1.0
Wesley Johnson,PHO,50,21,19.1,8.0,0.7,3.2,7.9,.407,1.0,3.1,.323,.470,0.5,0.7,.771,0.4,2.0,0.4,0.4,1.0,1.1
Darius Johnson-Odom,LAL,4,0,1.5,0.0,0.3,0.0,1.0,.000,0.0,0.3,.000,.000,0.0,0.0,,0.3,0.8,0.0,0.0,0.0,0.0
Dahntay Jones,TOT,78,19,13.0,3.4,0.6,1.1,2.8,.369,0.1,0.6,.224,.394,1.1,1.4,.770,0.3,1.0,0.3,0.1,0.5,1.5
Dahntay Jones,DAL,50,15,12.7,3.5,0.6,1.0,2.8,.357,0.2,0.7,.216,.386,1.3,1.6,.805,0.3,1.1,0.2,0.1,0.4,1.5
Dahntay Jones,ATL,28,4,13.6,3.1,0.7,1.1,2.9,.390,0.1,0.4,.250,.409,0.8,1.1,.677,0.4,0.7,0.4,0.0,0.6,1.6
DeQuan Jones,ORL,63,17,12.7,3.7,0.3,1.5,3.5,.436,0.1,0.6,.257,.456,0.5,0.8,.667,0.3,1.4,0.3,0.3,0.5,0.9
Dominique Jones,DAL,29,3,11.7,4.0,2.9,1.4,3.8,.367,0.0,0.3,.111,.372,1.2,1.8,.660,0.6,0.9,0.5,0.1,1.3,1.0
James Jones,MIA,38,0,5.8,1.6,0.3,0.6,1.6,.344,0.4,1.4,.302,.475,0.1,0.1,.500,0.0,0.6,0.1,0.2,0.1,0.4
Kevin Jones,CLE,32,0,10.4,3.0,0.3,1.3,3.3,.402,0.0,0.0,,.402,0.3,0.5,.600,1.2,1.3,0.3,0.2,0.3,0.8
Perry Jones,OKC,38,1,7.4,2.3,0.3,1.0,2.6,.394,0.0,0.1,.000,.394,0.3,0.4,.667,0.3,1.3,0.1,0.2,0.4,0.6
Solomon Jones,NYK,2,1,13.0,0.0,0.0,0.0,0.5,.000,0.0,0.0,,.000,0.0,0.0,,0.5,1.0,0.0,0.5,1.5,1.5
Terrence Jones,HOU,19,0,14.5,5.5,0.8,2.3,4.9,.457,0.3,1.0,.263,.484,0.7,0.9,.765,1.5,1.9,0.6,1.0,0.7,1.1
DeAndre Jordan,LAC,82,82,24.5,8.8,0.3,3.8,6.0,.643,0.0,0.0,,.643,1.2,3.0,.386,2.6,4.7,0.6,1.4,1.2,2.3
Cory Joseph,SAS,28,9,13.9,4.5,1.9,1.8,3.9,.464,0.2,0.8,.286,.491,0.6,0.8,.857,0.4,1.4,0.5,0.1,0.8,0.9
Kris Joseph,TOT,10,0,5.4,0.9,0.1,0.2,1.4,.143,0.0,0.3,.000,.143,0.5,0.8,.625,0.1,0.6,0.3,0.0,0.2,0.3
Kris Joseph,BOS,6,0,4.0,1.2,0.2,0.3,1.8,.182,0.0,0.3,.000,.182,0.5,0.7,.750,0.2,0.7,0.0,0.0,0.3,0.3
Kris Joseph,BRK,4,0,7.5,0.5,0.0,0.0,0.8,.000,0.0,0.3,.000,.000,0.5,1.0,.500,0.0,0.5,0.8,0.0,0.0,0.3
Chris Kaman,DAL,66,52,20.7,10.5,0.8,4.7,9.3,.507,0.0,0.0,.000,.507,1.0,1.3,.788,1.5,4.2,0.4,0.8,1.6,2.1
Enes Kanter,UTA,70,2,15.4,7.2,0.4,2.9,5.4,.544,0.0,0.0,1.000,.545,1.3,1.7,.795,1.9,2.4,0.4,0.5,1.4,1.7
Jason Kidd*,NYK,76,48,26.9,6.0,3.3,2.0,5.4,.372,1.5,4.3,.351,.511,0.5,0.6,.833,0.7,3.6,1.6,0.3,1.0,1.6
Michael Kidd-Gilchrist,CHA,78,77,26.0,9.0,1.5,3.6,7.9,.458,0.0,0.1,.222,.460,1.8,2.4,.749,1.7,4.2,0.7,0.9,1.3,2.1
Andrei Kirilenko,MIN,64,64,31.8,12.4,2.8,4.4,8.8,.507,0.5,1.9,.292,.538,2.9,3.9,.752,1.6,4.1,1.5,1.0,1.9,1.3
Linas Kleiza,TOR,20,3,18.8,7.4,0.8,2.4,7.2,.333,1.0,3.3,.303,.403,1.6,1.9,.842,0.5,2.1,0.2,0.1,0.7,2.3
Brandon Knight,DET,75,75,31.5,13.3,4.0,4.8,11.7,.407,1.6,4.4,.367,.475,2.2,3.0,.733,0.7,2.6,0.8,0.1,2.7,2.1
Kyle Korver,ATL,74,60,30.5,10.9,2.0,3.7,8.1,.461,2.6,5.6,.457,.618,0.9,1.1,.859,0.3,3.6,0.9,0.5,0.9,2.3
Kosta Koufos,DEN,81,81,22.4,8.0,0.4,3.6,6.3,.581,0.0,0.0,.000,.581,0.7,1.3,.558,2.6,4.3,0.5,1.3,0.7,3.0
Viacheslav Kravtsov,DET,25,0,9.0,3.1,0.4,1.3,1.8,.717,0.0,0.0,,.717,0.4,1.5,.297,1.0,0.8,0.2,0.4,0.6,1.3
Doron Lamb,TOT,47,0,12.3,3.3,0.7,1.3,3.5,.368,0.3,0.8,.378,.411,0.4,0.7,.588,0.2,0.8,0.3,0.0,0.6,1.1
Doron Lamb,MIL,23,0,12.2,3.4,0.9,1.4,4.1,.347,0.2,0.7,.250,.368,0.3,0.7,.533,0.1,0.6,0.3,0.0,0.7,1.2
Doron Lamb,ORL,24,0,12.4,3.2,0.5,1.1,2.8,.397,0.4,0.9,.476,.471,0.5,0.8,.632,0.2,1.0,0.3,0.0,0.4,1.0
Jeremy Lamb,OKC,23,0,6.4,3.1,0.2,1.0,3.0,.353,0.4,1.3,.300,.419,0.6,0.6,1.000,0.2,0.6,0.1,0.1,0.3,0.6
Carl Landry,GSW,81,2,23.2,10.8,0.8,4.0,7.4,.540,0.0,0.0,.333,.541,2.8,3.4,.817,2.2,3.7,0.4,0.4,1.4,2.3
Ty Lawson,DEN,73,71,34.4,16.7,6.9,6.1,13.3,.461,1.2,3.2,.366,.505,3.2,4.3,.756,0.5,2.2,1.5,0.1,2.5,1.8
Courtney Lee,BOS,78,39,24.9,7.8,1.8,3.2,6.8,.464,0.7,2.0,.372,.519,0.8,0.9,.861,0.4,2.0,1.1,0.3,1.1,1.8
David Lee,GSW,79,79,36.8,18.5,3.5,7.6,14.7,.519,0.0,0.1,.000,.519,3.2,4.1,.797,2.8,8.5,0.8,0.3,2.6,3.1
Malcolm Lee,MIN,16,12,18.1,4.9,1.3,1.8,4.8,.382,0.5,1.5,.333,.434,0.8,1.3,.600,0.9,1.5,0.8,0.4,0.6,1.9
Kawhi Leonard,SAS,58,57,31.2,11.9,1.6,4.5,9.1,.494,1.1,3.0,.374,.556,1.8,2.2,.825,1.1,4.9,1.7,0.6,1.1,1.7
Meyers Leonard,POR,69,9,17.5,5.5,0.5,2.2,4.0,.545,0.0,0.1,.429,.551,1.0,1.3,.809,1.2,2.5,0.2,0.6,0.7,2.4
Jon Leuer,TOT,28,0,6.7,2.0,0.3,0.9,1.9,.481,0.0,0.1,.000,.481,0.2,0.5,.462,0.5,0.9,0.2,0.0,0.3,0.8
Jon Leuer,CLE,9,0,10.1,2.4,0.6,1.1,3.1,.357,0.0,0.3,.000,.357,0.2,0.7,.333,0.6,0.9,0.2,0.0,0.6,1.2
Jon Leuer,MEM,19,0,5.1,1.8,0.2,0.8,1.3,.625,0.0,0.0,,.625,0.2,0.4,.571,0.4,0.8,0.2,0.0,0.2,0.5
Rashard Lewis,MIA,55,9,14.4,5.2,0.5,1.9,4.5,.414,0.9,2.4,.389,.516,0.5,0.8,.622,0.3,1.9,0.4,0.3,0.6,1.2
